contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPY250523P00541000,2025-05-08 14:41:01+00:00,541.0,2.88,2.9,2.95,-0.80999994,-21.951218,26.0,342,0.2541578491210938,False,REGULAR,USD
SPY250523P00542000,2025-05-08 14:55:23+00:00,542.0,3.32,3.05,3.09,-0.6300001,-15.949369,50.0,347,0.2524488818359375,False,REGULAR,USD
SPY250523P00543000,2025-05-08 14:58:57+00:00,543.0,3.46,3.19,3.25,-0.55999994,-13.9303465,54.0,472,0.25110612182617187,False,REGULAR,USD
SPY250523P00544000,2025-05-08 14:52:39+00:00,544.0,3.61,3.36,3.4,-0.8799999,-19.599106,10.0,444,0.2492140509033203,False,REGULAR,USD
SPY250523P00545000,2025-05-08 15:06:43+00:00,545.0,3.72,3.54,3.57,-0.81999993,-18.061672,374.0,6842,0.2477492218017578,False,REGULAR,USD
SPY250523P00546000,2025-05-08 14:55:41+00:00,546.0,4.12,3.71,3.75,-0.46000004,-10.043669,3.0,742,0.24634542724609376,False,REGULAR,USD
SPY250523P00547000,2025-05-08 13:38:51+00:00,547.0,4.0,3.89,3.93,-1.0300002,-20.47714,127.0,587,0.24469749450683598,False,REGULAR,USD
SPY250523P00548000,2025-05-08 14:54:39+00:00,548.0,4.54,4.08,4.14,-1.4099998,-23.697477,98.0,570,0.24362938995361327,False,REGULAR,USD
SPY250523P00549000,2025-05-08 14:48:14+00:00,549.0,4.5,4.3,4.34,-0.9699998,-17.733086,148.0,739,0.2420730090332031,False,REGULAR,USD
SPY250523P00550000,2025-05-08 15:09:21+00:00,550.0,4.54,4.5,4.55,-0.9299998,-17.001825,665.0,8289,0.24048611083984373,False,REGULAR,USD
SPY250523P00551000,2025-05-08 15:02:47+00:00,551.0,5.17,4.74,4.78,-0.98,-15.934959,15.0,846,0.23920438537597655,False,REGULAR,USD
SPY250523P00552000,2025-05-08 15:06:44+00:00,552.0,5.14,4.96,5.0,-1.5100002,-22.706772,12.0,582,0.23743438354492186,False,REGULAR,USD
SPY250523P00552500,2025-05-08 14:44:54+00:00,552.5,5.1,5.1,5.15,-2.44,-32.360744,2.0,269,0.23743438354492186,False,REGULAR,USD
SPY250523P00553000,2025-05-08 14:59:19+00:00,553.0,5.63,5.2,5.27,-0.71000004,-11.198738,634.0,481,0.2366409344482422,False,REGULAR,USD
SPY250523P00554000,2025-05-08 14:55:27+00:00,554.0,6.23,5.51,5.56,-1.5500002,-19.92288,20.0,208,0.23603058898925777,False,REGULAR,USD
SPY250523P00555000,2025-05-08 14:51:44+00:00,555.0,5.76,5.73,5.78,-1.1299996,-16.400576,233.0,8440,0.23352817260742187,False,REGULAR,USD
SPY250523P00556000,2025-05-08 15:05:29+00:00,556.0,6.54,6.02,6.08,-0.5100002,-7.2340455,604.0,692,0.2326126544189453,False,REGULAR,USD
SPY250523P00557000,2025-05-08 14:44:32+00:00,557.0,6.42,6.35,6.4,-1.1799998,-15.526314,21.0,1756,0.23188023986816403,False,REGULAR,USD
SPY250523P00557500,2025-05-08 13:30:01+00:00,557.5,6.18,6.47,6.52,-2.1799998,-26.076553,2.0,72,0.23050696258544923,False,REGULAR,USD
SPY250523P00558000,2025-05-08 14:51:38+00:00,558.0,6.67,6.65,6.7,-1.29,-16.20603,119.0,856,0.23041541076660155,False,REGULAR,USD
SPY250523P00559000,2025-05-08 14:54:27+00:00,559.0,7.62,6.94,6.99,-0.22000027,-2.8061259,59.0,884,0.22846230529785155,False,REGULAR,USD
SPY250523P00560000,2025-05-08 15:07:33+00:00,560.0,7.51,7.31,7.36,-1.1499996,-13.279442,1922.0,2824,0.22800454620361327,False,REGULAR,USD
SPY250523P00561000,2025-05-08 14:58:55+00:00,561.0,8.15,7.64,7.69,-0.94000053,-10.34104,283.0,394,0.22635661346435548,False,REGULAR,USD
SPY250523P00562000,2025-05-08 15:08:45+00:00,562.0,8.07,8.01,8.07,-1.4500008,-15.2311,60.0,738,0.2255021298217773,False,REGULAR,USD
SPY250523P00562500,2025-05-08 14:56:12+00:00,562.5,9.2,8.21,8.27,0.18999958,2.1087632,128.0,93,0.22516643981933593,False,REGULAR,USD
SPY250523P00563000,2025-05-08 15:08:06+00:00,563.0,8.52,8.41,8.46,-1.6099997,-15.893383,375.0,4364,0.2245560943603515,False,REGULAR,USD
SPY250523P00564000,2025-05-08 15:01:57+00:00,564.0,9.55,8.8,8.86,-0.42000008,-4.2126384,217.0,338,0.22354902435302731,False,REGULAR,USD
SPY250523P00565000,2025-05-08 15:07:10+00:00,565.0,9.54,9.24,9.3,-1.1499996,-10.757714,662.0,971,0.2230607479858398,False,REGULAR,USD
SPY250523P00566000,2025-05-08 15:08:37+00:00,566.0,9.75,9.66,9.73,-4.7200003,-32.619213,20.0,480,0.22205367797851558,False,REGULAR,USD
SPY250523P00567000,2025-05-08 15:02:04+00:00,567.0,10.58,10.1,10.16,-1.0799999,-9.262435,32.0,225,0.2207414352416992,False,REGULAR,USD
SPY250523P00567500,2025-05-08 15:02:04+00:00,567.5,10.82,10.35,10.41,-0.26000023,-2.3465724,55.0,223,0.22071091796874998,False,REGULAR,USD
SPY250523P00568000,2025-05-08 14:51:21+00:00,568.0,10.75,10.6,10.66,-2.4700003,-18.683815,6.0,154,0.2205888488769531,True,REGULAR,USD
SPY250523P00569000,2025-05-08 14:25:14+00:00,569.0,11.04,11.0,11.31,-4.7300005,-29.993662,25.0,647,0.22327436889648436,True,REGULAR,USD
SPY250523P00570000,2025-05-08 14:59:20+00:00,570.0,12.33,11.48,11.78,-0.6000004,-4.640374,63.0,680,0.22180953979492185,True,REGULAR,USD
SPY250523P00571000,2025-05-08 14:25:03+00:00,571.0,12.0,12.02,12.43,-2.1999998,-15.492957,4.0,55,0.2238847143554687,True,REGULAR,USD
SPY250523P00572000,2025-05-06 16:24:03+00:00,572.0,15.51,12.58,13.06,0.0,0.0,3.0,61,0.22522747436523435,True,REGULAR,USD
SPY250523P00572500,2025-05-07 19:25:23+00:00,572.5,16.35,12.92,13.45,0.0,0.0,100.0,52,0.22736368347167968,True,REGULAR,USD
SPY250523P00573000,2025-05-07 19:51:38+00:00,573.0,16.5,13.09,13.62,0.0,0.0,101.0,45,0.22476971527099604,True,REGULAR,USD
SPY250523P00574000,2025-05-06 14:58:36+00:00,574.0,16.39,13.73,14.25,0.0,0.0,1.0,11,0.2255021298217773,True,REGULAR,USD
SPY250523P00575000,2025-05-08 14:38:17+00:00,575.0,14.44,14.38,14.71,-2.5600004,-15.0588255,25.0,43,0.2222367816162109,True,REGULAR,USD
SPY250523P00576000,2025-05-07 18:41:26+00:00,576.0,14.73,14.96,15.51,-3.7600002,-20.335318,1.0,2,0.2260819580078125,True,REGULAR,USD
SPY250523P00577000,2025-05-08 14:25:03+00:00,577.0,15.61,15.61,16.22,-1.3800001,-8.122426,4.0,7,0.22766885620117186,True,REGULAR,USD
SPY250523P00578000,2025-05-07 19:42:18+00:00,578.0,17.81,16.33,17.03,0.0,0.0,1.0,8,0.2312698944091797,True,REGULAR,USD
SPY250523P00580000,2025-05-07 19:34:27+00:00,580.0,17.4,17.81,18.41,-5.75,-24.838013,1.0,59,0.2322464471435547,True,REGULAR,USD
SPY250523P00585000,2025-05-07 19:30:13+00:00,585.0,27.62,21.8,22.4,0.0,0.0,2.0,50,0.24311059631347653,True,REGULAR,USD
SPY250523P00590000,2025-05-07 16:50:35+00:00,590.0,26.25,26.27,26.89,-3.83,-12.732713,1.0,28,0.26203130554199217,True,REGULAR,USD
SPY250523P00595000,2025-05-07 18:18:51+00:00,595.0,38.2,31.16,33.16,0.0,0.0,2.0,0,0.32617861328125,True,REGULAR,USD
SPY250523P00600000,2025-04-28 15:09:17+00:00,600.0,50.26,35.64,37.78,0.0,0.0,12.0,0,0.3458317370605468,True,REGULAR,USD
SPY250523P00605000,2025-04-10 13:47:48+00:00,605.0,73.06,40.87,43.15,0.0,0.0,,0,0.38477177734374995,True,REGULAR,USD
SPY250523P00610000,2025-04-30 15:11:47+00:00,610.0,61.5,45.61,47.56,0.0,0.0,,0,0.39539178833007815,True,REGULAR,USD
SPY250523P00615000,2025-04-29 16:12:33+00:00,615.0,61.68,50.59,52.8,0.0,0.0,30.0,0,0.4292049267578125,True,REGULAR,USD
SPY250523P00620000,2025-04-30 13:37:42+00:00,620.0,75.0,56.06,58.12,0.0,0.0,1.0,0,0.4650322052001954,True,REGULAR,USD
SPY250523P00625000,2025-05-02 17:16:39+00:00,625.0,58.5,60.59,62.54,0.0,0.0,10.0,0,0.47211221252441404,True,REGULAR,USD
SPY250523P00630000,2025-05-06 19:23:03+00:00,630.0,69.55,66.15,68.1,0.0,0.0,2.0,0,0.5147753601074219,True,REGULAR,USD
SPY250523P00635000,2025-05-01 19:44:02+00:00,635.0,73.74,71.7,73.55,0.0,0.0,,0,0.5232591619873046,True,REGULAR,USD
SPY250523P00650000,2025-05-06 19:22:25+00:00,650.0,89.69,85.58,87.54,0.0,0.0,2.0,0,0.5521895367431642,True,REGULAR,USD
