contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPY250530P00420000,2025-05-08 15:01:52+00:00,420.0,0.23,0.22,0.23,-0.08,-25.806452,21.0,5700,0.5190477783203125,False,REGULAR,USD
SPY250530P00425000,2025-05-08 14:52:49+00:00,425.0,0.22,0.23,0.24,-0.14000002,-38.888893,3.0,2476,0.5039112109375,False,REGULAR,USD
SPY250530P00430000,2025-05-07 19:50:35+00:00,430.0,0.32,0.27,0.28,0.0,0.0,240.0,4991,0.49707534179687507,False,REGULAR,USD
SPY250530P00435000,2025-05-07 18:41:20+00:00,435.0,0.38,0.29,0.31,0.0,0.0,10.0,1951,0.485356708984375,False,REGULAR,USD
SPY250530P00440000,2025-05-08 15:02:27+00:00,440.0,0.33,0.3,0.32,-0.01999998,-5.71428,272.0,14942,0.46924358886718753,False,REGULAR,USD
SPY250530P00445000,2025-05-08 14:55:23+00:00,445.0,0.37,0.33,0.35,-0.01999998,-5.1282005,27.0,78931,0.4567925415039063,False,REGULAR,USD
SPY250530P00450000,2025-05-08 14:52:49+00:00,450.0,0.39,0.36,0.37,-0.030000001,-7.1428576,236.0,18420,0.4419001123046875,False,REGULAR,USD
SPY250530P00455000,2025-05-08 14:53:45+00:00,455.0,0.42,0.4,0.41,-0.04000002,-8.695656,424.0,8008,0.43018147949218755,False,REGULAR,USD
SPY250530P00460000,2025-05-08 15:03:50+00:00,460.0,0.46,0.44,0.46,-0.059999973,-11.538457,116.0,12607,0.4194393994140625,False,REGULAR,USD
SPY250530P00465000,2025-05-08 14:52:49+00:00,465.0,0.45,0.5,0.51,-0.07999998,-15.0943365,250.0,17088,0.4074766284179688,False,REGULAR,USD
SPY250530P00470000,2025-05-08 14:52:51+00:00,470.0,0.49,0.54,0.55,-0.099999964,-16.949146,109.0,7436,0.393560751953125,False,REGULAR,USD
SPY250530P00475000,2025-05-08 14:53:11+00:00,475.0,0.55,0.57,0.59,-0.099999964,-15.38461,171.0,32848,0.3794007373046875,False,REGULAR,USD
SPY250530P00480000,2025-05-08 15:07:17+00:00,480.0,0.64,0.63,0.64,-0.08000004,-10.810815,222.0,65947,0.3657289990234375,False,REGULAR,USD
SPY250530P00485000,2025-05-08 15:02:24+00:00,485.0,0.72,0.7,0.71,-0.059999943,-7.692301,179.0,8372,0.3532779516601562,False,REGULAR,USD
SPY250530P00490000,2025-05-08 14:52:49+00:00,490.0,0.73,0.77,0.78,-0.15999997,-17.977524,103.0,15209,0.34009448974609374,False,REGULAR,USD
SPY250530P00495000,2025-05-08 14:56:39+00:00,495.0,0.93,0.87,0.88,-0.089999974,-8.823526,368.0,4295,0.3284979260253906,False,REGULAR,USD
SPY250530P00500000,2025-05-08 15:05:07+00:00,500.0,1.07,0.97,0.98,-0.099999905,-8.547001,1875.0,34542,0.3156806713867187,False,REGULAR,USD
SPY250530P00505000,2025-05-08 14:32:20+00:00,505.0,1.08,1.16,1.18,-0.30999994,-22.302155,291.0,19049,0.30799031860351556,False,REGULAR,USD
SPY250530P00506000,2025-05-08 15:06:33+00:00,506.0,1.21,1.16,1.18,-0.8299999,-40.68627,41.0,429,0.30383996948242187,False,REGULAR,USD
SPY250530P00507000,2025-05-08 13:57:39+00:00,507.0,1.19,1.2,1.21,-0.26,-17.931034,17.0,519,0.3013985876464844,False,REGULAR,USD
SPY250530P00508000,2025-05-08 14:26:14+00:00,508.0,1.2,1.23,1.25,-0.26999998,-18.367346,6.0,914,0.2995675512695312,False,REGULAR,USD
SPY250530P00509000,2025-05-07 20:05:14+00:00,509.0,1.54,1.27,1.29,0.0,0.0,203.0,615,0.2974923767089843,False,REGULAR,USD
SPY250530P00510000,2025-05-08 15:08:32+00:00,510.0,1.31,1.31,1.33,-0.29000008,-18.125004,268.0,20377,0.2954782366943359,False,REGULAR,USD
SPY250530P00511000,2025-05-08 14:59:05+00:00,511.0,1.45,1.36,1.38,-0.38,-20.765026,1.0,855,0.29383030395507803,False,REGULAR,USD
SPY250530P00512000,2025-05-08 15:00:08+00:00,512.0,1.52,1.42,1.45,-0.38,-20.0,159.0,1023,0.2930978894042968,False,REGULAR,USD
SPY250530P00513000,2025-05-07 19:52:02+00:00,513.0,1.45,1.45,1.47,-0.5,-25.641026,10.0,918,0.2898020239257812,False,REGULAR,USD
SPY250530P00514000,2025-05-08 14:52:50+00:00,514.0,1.48,1.5,1.53,-0.44999993,-23.31606,414.0,1098,0.2884592639160155,False,REGULAR,USD
SPY250530P00515000,2025-05-08 15:06:40+00:00,515.0,1.63,1.55,1.58,-0.26,-13.756614,730.0,22166,0.2864451239013671,False,REGULAR,USD
SPY250530P00516000,2025-05-08 15:00:08+00:00,516.0,1.75,1.6,1.63,-0.21000004,-10.714288,190.0,772,0.28436994934082027,False,REGULAR,USD
SPY250530P00517000,2025-05-08 14:54:02+00:00,517.0,1.81,1.66,1.69,-0.29999995,-14.218008,296.0,851,0.28266098205566403,False,REGULAR,USD
SPY250530P00518000,2025-05-08 14:44:40+00:00,518.0,1.71,1.73,1.75,-0.63999987,-27.234037,83.0,850,0.2808299456787109,False,REGULAR,USD
SPY250530P00519000,2025-05-08 14:25:24+00:00,519.0,1.74,1.79,1.81,-0.46000004,-20.909092,13.0,777,0.27893787475585935,False,REGULAR,USD
SPY250530P00520000,2025-05-08 15:05:42+00:00,520.0,1.99,1.85,1.87,-0.30999994,-13.478259,685.0,14332,0.2769237347412109,False,REGULAR,USD
SPY250530P00521000,2025-05-08 15:09:03+00:00,521.0,1.94,1.92,1.94,-0.55999994,-22.399998,2.0,569,0.2752758020019531,False,REGULAR,USD
SPY250530P00522000,2025-05-08 14:43:58+00:00,522.0,2.01,1.99,2.02,-0.49,-19.6,10.0,911,0.2738109729003906,False,REGULAR,USD
SPY250530P00523000,2025-05-08 15:06:04+00:00,523.0,2.2,2.1,2.13,-0.29999995,-11.999998,161.0,1277,0.273444765625,False,REGULAR,USD
SPY250530P00524000,2025-05-08 14:41:22+00:00,524.0,2.2,2.15,2.17,-0.43000007,-16.349812,13.0,1365,0.27027096923828126,False,REGULAR,USD
SPY250530P00525000,2025-05-08 15:08:00+00:00,525.0,2.27,2.24,2.26,-0.5,-18.05054,273.0,26870,0.2688671746826171,False,REGULAR,USD
SPY250530P00526000,2025-05-08 14:44:59+00:00,526.0,2.29,2.35,2.38,-0.6600001,-22.372883,32.0,1684,0.26843993286132806,False,REGULAR,USD
SPY250530P00527000,2025-05-08 15:06:07+00:00,527.0,2.55,2.41,2.44,-0.53,-17.207792,12.0,715,0.2657544128417969,False,REGULAR,USD
SPY250530P00528000,2025-05-08 14:59:22+00:00,528.0,2.72,2.5,2.54,-0.46000004,-14.465409,30.0,1887,0.26428958374023437,False,REGULAR,USD
SPY250530P00529000,2025-05-08 14:58:04+00:00,529.0,2.81,2.59,2.63,-0.49,-14.848485,87.0,478,0.2623975128173829,False,REGULAR,USD
SPY250530P00530000,2025-05-08 15:07:25+00:00,530.0,2.8,2.7,2.73,-0.52,-15.662651,1359.0,20526,0.260749580078125,False,REGULAR,USD
SPY250530P00531000,2025-05-08 14:57:21+00:00,531.0,3.06,2.81,2.84,-0.37000012,-10.787175,100.0,579,0.2592237164306641,False,REGULAR,USD
SPY250530P00532000,2025-05-08 14:20:54+00:00,532.0,2.89,2.92,2.96,-0.6799998,-19.047615,85.0,789,0.25794199096679693,False,REGULAR,USD
SPY250530P00533000,2025-05-08 14:32:20+00:00,533.0,2.95,3.04,3.07,-1.2699997,-30.094782,7.0,619,0.25617198913574224,False,REGULAR,USD
SPY250530P00534000,2025-05-08 15:02:27+00:00,534.0,3.38,3.17,3.2,-0.6700001,-16.543211,35.0,390,0.25485974639892583,False,REGULAR,USD
SPY250530P00535000,2025-05-08 15:08:23+00:00,535.0,3.31,3.29,3.32,-0.6300001,-15.98985,480.0,35188,0.25312026184082037,False,REGULAR,USD
SPY250530P00536000,2025-05-08 15:02:27+00:00,536.0,3.64,3.43,3.47,-0.31999993,-8.080806,194.0,2316,0.2520826745605469,False,REGULAR,USD
SPY250530P00537000,2025-05-08 13:36:37+00:00,537.0,3.6,3.58,3.62,-0.4500003,-11.111118,12.0,1226,0.25086198364257806,False,REGULAR,USD
SPY250530P00538000,2025-05-08 15:02:27+00:00,538.0,3.97,3.71,3.74,-0.51999974,-11.581286,88.0,4565,0.24872577453613282,False,REGULAR,USD
SPY250530P00539000,2025-05-08 15:02:27+00:00,539.0,4.13,3.86,3.91,-0.50999975,-10.991375,72.0,1578,0.2477492218017578,False,REGULAR,USD
SPY250530P00540000,2025-05-08 15:07:00+00:00,540.0,4.17,4.02,4.05,-0.6700001,-13.842977,1966.0,11688,0.24585715087890625,False,REGULAR,USD
SPY250530P00541000,2025-05-08 15:02:27+00:00,541.0,4.23,4.17,4.22,-0.8699999,-17.05882,133.0,1073,0.24457542541503907,False,REGULAR,USD
SPY250530P00542000,2025-05-08 15:02:27+00:00,542.0,4.67,4.34,4.4,-0.53999996,-10.364682,140.0,1039,0.2433547344970703,False,REGULAR,USD
SPY250530P00543000,2025-05-08 14:55:23+00:00,543.0,5.07,4.53,4.57,-0.78999996,-13.481229,103.0,1843,0.24173731903076173,False,REGULAR,USD
SPY250530P00544000,2025-05-08 15:00:41+00:00,544.0,5.05,4.7,4.74,-0.5899997,-10.460988,29.0,981,0.239967317199707,False,REGULAR,USD
SPY250530P00545000,2025-05-08 15:08:54+00:00,545.0,4.91,4.89,4.94,-0.97000027,-16.496603,535.0,16363,0.23871610900878903,False,REGULAR,USD
SPY250530P00546000,2025-05-08 15:02:27+00:00,546.0,5.44,5.1,5.14,-0.61000013,-10.082646,37.0,919,0.23731231445312498,False,REGULAR,USD
SPY250530P00547000,2025-05-08 14:48:45+00:00,547.0,5.43,5.31,5.36,-1.1600003,-17.602432,23.0,775,0.2362136926269531,False,REGULAR,USD
SPY250530P00548000,2025-05-08 14:53:49+00:00,548.0,5.84,5.52,5.56,-0.7399998,-11.246198,526.0,2433,0.23444369079589844,False,REGULAR,USD
SPY250530P00549000,2025-05-08 15:00:41+00:00,549.0,6.12,5.73,5.78,-0.23000002,-3.6220477,110.0,1053,0.23297886169433596,False,REGULAR,USD
SPY250530P00550000,2025-05-08 15:08:54+00:00,550.0,5.99,5.97,6.01,-1.0,-14.306152,4227.0,17164,0.23151403259277342,False,REGULAR,USD
SPY250530P00551000,2025-05-08 14:32:35+00:00,551.0,5.98,6.2,6.25,-1.0799999,-15.297449,11.0,1842,0.23011023803710937,False,REGULAR,USD
SPY250530P00552000,2025-05-08 14:52:09+00:00,552.0,6.38,6.46,6.51,-0.75999975,-10.644255,31.0,1449,0.22892006439208984,False,REGULAR,USD
SPY250530P00553000,2025-05-08 15:08:02+00:00,553.0,6.83,6.72,6.77,-1.0999999,-13.871374,46.0,3699,0.22754678710937498,False,REGULAR,USD
SPY250530P00554000,2025-05-08 14:57:37+00:00,554.0,7.49,7.0,7.05,-0.37000036,-4.707384,91.0,2121,0.22638713073730468,False,REGULAR,USD
SPY250530P00555000,2025-05-08 14:54:04+00:00,555.0,7.7,7.29,7.34,-0.72000027,-8.401404,3486.0,5774,0.22519695709228515,False,REGULAR,USD
SPY250530P00556000,2025-05-08 15:08:24+00:00,556.0,7.59,7.6,7.65,-1.2399998,-14.043033,889.0,4349,0.2241898870849609,False,REGULAR,USD
SPY250530P00557000,2025-05-08 14:51:59+00:00,557.0,7.82,7.9,7.95,-1.3699994,-14.907502,73.0,2626,0.22284712707519527,False,REGULAR,USD
SPY250530P00558000,2025-05-08 14:51:59+00:00,558.0,8.12,8.19,8.24,-1.4200001,-14.884696,115.0,1423,0.2210771252441406,False,REGULAR,USD
SPY250530P00559000,2025-05-08 14:54:41+00:00,559.0,9.16,8.54,8.59,-0.69000053,-7.005081,211.0,1808,0.22022264160156246,False,REGULAR,USD
SPY250530P00560000,2025-05-08 15:08:01+00:00,560.0,8.98,8.85,8.91,-1.2400007,-12.13308,2730.0,13426,0.2186052261352539,False,REGULAR,USD
SPY250530P00561000,2025-05-08 14:59:25+00:00,561.0,9.98,9.2,9.26,-0.57000065,-5.4028497,439.0,2850,0.21735401794433595,False,REGULAR,USD
SPY250530P00562000,2025-05-08 15:04:18+00:00,562.0,10.35,9.58,9.64,-0.5799999,-5.306495,334.0,2653,0.21640798248291016,False,REGULAR,USD
SPY250530P00563000,2025-05-08 15:06:20+00:00,563.0,10.46,9.98,10.04,-1.0900002,-9.437231,517.0,20167,0.2156145333862305,False,REGULAR,USD
SPY250530P00564000,2025-05-08 15:02:51+00:00,564.0,10.41,10.33,10.4,-0.6100006,-5.5353956,239.0,571,0.213875048828125,False,REGULAR,USD
SPY250530P00565000,2025-05-08 14:58:41+00:00,565.0,11.4,10.73,10.79,-0.70000076,-5.78513,420.0,4670,0.21247125427246094,False,REGULAR,USD
SPY250530P00566000,2025-05-08 14:43:51+00:00,566.0,11.31,11.15,11.22,-1.6999998,-13.066871,74.0,517,0.21152521881103514,False,REGULAR,USD
SPY250530P00567000,2025-05-08 14:11:43+00:00,567.0,11.67,11.57,11.64,-0.97999954,-7.747032,23.0,1673,0.2101824588012695,False,REGULAR,USD
SPY250530P00568000,2025-05-08 14:32:22+00:00,568.0,12.35,12.04,12.11,-0.85999966,-6.510217,10.0,764,0.2095110787963867,True,REGULAR,USD
SPY250530P00569000,2025-05-08 14:53:27+00:00,569.0,12.51,12.52,12.6,-1.5699997,-11.150566,1.0,1293,0.2089312506103515,True,REGULAR,USD
SPY250530P00570000,2025-05-08 15:09:13+00:00,570.0,13.08,13.0,13.08,-1.6199999,-11.020408,121.0,2713,0.20795469787597654,True,REGULAR,USD
SPY250530P00571000,2025-05-08 14:14:01+00:00,571.0,14.15,13.33,13.72,-2.9700012,-17.348137,12.0,1706,0.20954159606933592,True,REGULAR,USD
SPY250530P00572000,2025-05-08 13:49:48+00:00,572.0,14.15,13.86,14.32,-3.1599998,-18.255344,1.0,332,0.21021297607421874,True,REGULAR,USD
SPY250530P00573000,2025-05-07 19:32:06+00:00,573.0,18.66,14.39,14.93,0.0,0.0,5.0,319,0.21085383880615233,True,REGULAR,USD
SPY250530P00574000,2025-05-08 14:56:27+00:00,574.0,15.89,14.93,15.4,-3.9399996,-19.868883,4.0,638,0.2087481469726562,True,REGULAR,USD
SPY250530P00575000,2025-05-08 14:41:40+00:00,575.0,15.7,15.61,15.9,-0.19999981,-1.2578604,11.0,2063,0.20691711059570309,True,REGULAR,USD
SPY250530P00576000,2025-05-07 15:42:24+00:00,576.0,19.31,16.07,16.61,0.0,0.0,1.0,4133,0.20865659515380852,True,REGULAR,USD
SPY250530P00577000,2025-05-08 14:23:16+00:00,577.0,16.61,16.66,17.28,-1.0900002,-6.1581926,6.0,145,0.20945004425048824,True,REGULAR,USD
SPY250530P00578000,2025-05-05 13:39:39+00:00,578.0,19.03,17.3,18.0,0.0,0.0,3.0,20,0.21094539062499998,True,REGULAR,USD
SPY250530P00579000,2025-05-06 13:51:17+00:00,579.0,23.77,17.95,18.63,0.0,0.0,1.0,130,0.21057918334960937,True,REGULAR,USD
SPY250530P00580000,2025-05-08 14:39:40+00:00,580.0,18.85,18.78,19.28,-1.25,-6.2189054,12.0,1332,0.21033504516601562,True,REGULAR,USD
SPY250530P00581000,2025-05-06 16:35:04+00:00,581.0,22.09,19.55,20.27,0.0,0.0,10.0,14,0.21637746520996093,True,REGULAR,USD
SPY250530P00582000,2025-04-22 16:13:35+00:00,582.0,54.05,20.08,20.83,0.0,0.0,2.0,2,0.2140276351928711,True,REGULAR,USD
SPY250530P00583000,2025-05-07 16:41:55+00:00,583.0,24.2,20.79,21.61,0.0,0.0,10.0,10,0.2157060852050781,True,REGULAR,USD
SPY250530P00584000,2025-05-07 19:11:08+00:00,584.0,25.2,21.54,22.38,0.0,0.0,5.0,20,0.2169878106689453,True,REGULAR,USD
SPY250530P00585000,2025-05-07 20:00:46+00:00,585.0,21.79,22.47,22.94,-2.4299984,-10.033025,4.0,82,0.213875048828125,True,REGULAR,USD
SPY250530P00586000,2025-05-07 14:59:36+00:00,586.0,27.36,23.24,24.09,0.0,0.0,10.0,6,0.2225419543457031,True,REGULAR,USD
SPY250530P00587000,2025-05-05 13:34:39+00:00,587.0,25.36,23.87,24.73,0.0,0.0,5.0,6,0.22068040069580075,True,REGULAR,USD
SPY250530P00588000,2025-04-29 19:49:15+00:00,588.0,33.9,24.77,25.66,0.0,0.0,2.0,3,0.2246476461791992,True,REGULAR,USD
SPY250530P00589000,2025-05-08 13:56:13+00:00,589.0,25.33,25.57,26.46,0.17000008,0.675676,7.0,5,0.22574626800537106,True,REGULAR,USD
SPY250530P00590000,2025-05-08 14:46:38+00:00,590.0,27.0,26.64,27.25,-5.0099983,-15.651354,13.0,59,0.2264481652832031,True,REGULAR,USD
SPY250530P00591000,2025-04-07 14:07:58+00:00,591.0,96.71,0.0,0.0,0.0,0.0,25.0,0,1.0000000000000003e-05,True,REGULAR,USD
SPY250530P00592000,2025-05-07 19:31:32+00:00,592.0,33.91,27.88,29.96,0.0,0.0,18.0,9,0.25226577819824214,True,REGULAR,USD
SPY250530P00593000,2025-04-16 19:59:37+00:00,593.0,67.7,28.83,30.84,0.0,0.0,1.0,2,0.2548292291259766,True,REGULAR,USD
SPY250530P00594000,2025-04-16 19:59:37+00:00,594.0,68.72,29.78,31.93,0.0,0.0,1.0,0,0.26197027099609377,True,REGULAR,USD
SPY250530P00595000,2025-05-08 13:49:38+00:00,595.0,31.56,31.14,32.66,-3.5700016,-10.162258,3.0,31,0.26105475280761714,True,REGULAR,USD
SPY250530P00596000,2025-05-05 19:58:49+00:00,596.0,31.4,31.7,33.55,-1.3900013,-4.239101,6.0,5,0.2636182037353516,True,REGULAR,USD
SPY250530P00597000,2025-05-06 13:46:05+00:00,597.0,38.5,32.67,34.8,0.0,0.0,8.0,0,0.2742076974487304,True,REGULAR,USD
SPY250530P00598000,2025-05-06 19:50:28+00:00,598.0,37.62,33.65,35.56,0.0,0.0,2.0,2,0.27368890380859373,True,REGULAR,USD
SPY250530P00599000,2025-05-07 14:48:53+00:00,599.0,36.51,34.64,36.61,0.0,0.0,5.0,0,0.27973132385253896,True,REGULAR,USD
SPY250530P00600000,2025-05-08 14:32:35+00:00,600.0,35.35,35.63,37.55,-4.3500023,-10.957185,12.0,52,0.28314925842285155,True,REGULAR,USD
SPY250530P00601000,2025-04-09 17:29:22+00:00,601.0,75.0,36.85,38.54,0.0,0.0,1.0,0,0.2877268493652343,True,REGULAR,USD
SPY250530P00602000,2025-04-25 13:48:43+00:00,602.0,56.15,37.62,39.62,0.0,0.0,2.0,4,0.294379614868164,True,REGULAR,USD
SPY250530P00603000,2025-04-25 14:39:25+00:00,603.0,57.32,38.86,40.51,0.0,0.0,2.0,1,0.2964853067016602,True,REGULAR,USD
SPY250530P00604000,2025-04-28 15:13:23+00:00,604.0,54.06,39.61,41.63,0.0,0.0,2.0,0,0.3040230731201171,True,REGULAR,USD
SPY250530P00605000,2025-04-28 19:48:13+00:00,605.0,53.91,41.01,42.58,0.0,0.0,3.0,9,0.30750204223632804,True,REGULAR,USD
SPY250530P00606000,2025-04-28 19:48:13+00:00,606.0,54.93,41.61,43.58,0.0,0.0,3.0,0,0.31214066772460936,True,REGULAR,USD
SPY250530P00607000,2025-04-24 19:53:48+00:00,607.0,60.23,42.61,44.56,0.0,0.0,1.0,1,0.3162299822998046,True,REGULAR,USD
SPY250530P00608000,2025-04-30 19:44:10+00:00,608.0,57.08,44.07,45.93,0.0,0.0,1.0,1,0.3297796514892578,True,REGULAR,USD
SPY250530P00609000,2025-05-07 13:46:39+00:00,609.0,47.94,44.58,46.56,0.0,0.0,1.0,1,0.32532412963867186,True,REGULAR,USD
SPY250530P00610000,2025-05-07 19:45:11+00:00,610.0,47.52,46.52,48.15,0.0,0.0,1.0,4,0.3442448388671875,True,REGULAR,USD
SPY250530P00611000,2025-05-07 19:45:11+00:00,611.0,48.54,47.41,49.52,0.0,0.0,1.0,0,0.35767243896484374,True,REGULAR,USD
SPY250530P00612000,2025-04-03 19:59:31+00:00,612.0,74.69,43.27,46.43,0.0,0.0,1.0,0,0.24860370544433597,True,REGULAR,USD
SPY250530P00613000,2025-03-25 18:36:17+00:00,613.0,38.43,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
SPY250530P00614000,2025-03-26 16:23:10+00:00,614.0,43.5,62.13,64.11,0.0,0.0,5.0,0,0.5951273397827149,True,REGULAR,USD
SPY250530P00615000,2025-05-07 13:39:14+00:00,615.0,55.05,50.58,53.52,0.0,0.0,1.0,0,0.3758302163696289,True,REGULAR,USD
SPY250530P00616000,2025-04-08 19:06:36+00:00,616.0,117.0,51.58,53.54,0.0,0.0,4.0,0,0.3557803680419921,True,REGULAR,USD
SPY250530P00617000,2025-03-21 19:43:06+00:00,617.0,53.25,0.0,0.0,0.0,0.0,120.0,0,1.0000000000000003e-05,True,REGULAR,USD
SPY250530P00618000,2025-03-21 19:43:06+00:00,618.0,54.24,0.0,0.0,0.0,0.0,30.0,0,1.0000000000000003e-05,True,REGULAR,USD
SPY250530P00619000,2025-03-27 18:19:47+00:00,619.0,50.76,67.2,69.12,0.0,0.0,3.0,0,0.6222266781616211,True,REGULAR,USD
SPY250530P00620000,2025-04-17 14:28:31+00:00,620.0,94.51,55.58,57.54,0.0,0.0,2.0,0,0.3729005581665039,True,REGULAR,USD
SPY250530P00621000,2025-04-15 13:49:59+00:00,621.0,78.85,57.0,59.05,0.0,0.0,1.0,0,0.39038695556640624,True,REGULAR,USD
SPY250530P00622000,2025-02-21 15:44:05+00:00,622.0,22.42,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
SPY250530P00623000,2025-04-07 14:22:06+00:00,623.0,114.12,0.0,0.0,0.0,0.0,10.0,0,1.0000000000000003e-05,True,REGULAR,USD
SPY250530P00624000,2025-05-06 19:25:30+00:00,624.0,63.49,59.58,61.54,0.0,0.0,2.0,0,0.389654541015625,True,REGULAR,USD
SPY250530P00625000,2025-05-07 19:45:09+00:00,625.0,62.44,60.58,62.54,0.0,0.0,2.0,4,0.39380489013671877,True,REGULAR,USD
SPY250530P00626000,2025-05-07 19:45:09+00:00,626.0,63.46,61.58,63.54,0.0,0.0,2.0,0,0.3979247219848633,True,REGULAR,USD
SPY250530P00630000,2025-03-26 16:01:50+00:00,630.0,59.31,78.13,80.13,0.0,0.0,22.0,0,0.6771272521972658,True,REGULAR,USD
SPY250530P00631000,2025-05-06 19:23:03+00:00,631.0,70.57,67.0,68.34,0.0,0.0,2.0,0,0.41260353027343744,True,REGULAR,USD
SPY250530P00632000,2025-04-09 16:09:52+00:00,632.0,133.16,67.58,69.51,0.0,0.0,,0,0.42139250488281255,True,REGULAR,USD
SPY250530P00635000,2025-05-06 14:29:55+00:00,635.0,74.05,70.85,72.63,0.0,0.0,2.0,0,0.4366511413574219,True,REGULAR,USD
SPY250530P00640000,2025-04-11 15:31:02+00:00,640.0,116.59,76.42,77.75,0.0,0.0,10.0,0,0.4596001306152344,True,REGULAR,USD
SPY250530P00645000,2025-04-07 17:00:36+00:00,645.0,143.84,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD
SPY250530P00650000,2025-05-02 19:00:17+00:00,650.0,83.01,85.87,87.58,0.0,0.0,1.0,0,0.49255878540039066,True,REGULAR,USD
SPY250530P00655000,2025-04-07 17:00:36+00:00,655.0,153.83,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
SPY250530P00660000,2025-04-07 17:00:36+00:00,660.0,159.34,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
