contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPY250606P00500000,2025-05-08 14:54:28+00:00,500.0,1.59,1.45,1.48,-0.15999997,-9.142855,644,3921,0.3028023822021484,False,REGULAR,USD
SPY250606P00505000,2025-05-08 14:51:53+00:00,505.0,1.64,1.68,1.7,-0.36,-18.0,24,2851,0.29383030395507803,False,REGULAR,USD
SPY250606P00510000,2025-05-08 15:03:17+00:00,510.0,2.12,1.98,2.0,-0.25,-10.548524,477,2761,0.286567192993164,False,REGULAR,USD
SPY250606P00515000,2025-05-08 14:58:08+00:00,515.0,2.45,2.32,2.35,-0.26999998,-9.92647,177,1551,0.27912097839355465,False,REGULAR,USD
SPY250606P00518000,2025-05-08 13:56:13+00:00,518.0,2.45,2.54,2.56,-0.5799999,-19.141912,87,226,0.27368890380859373,False,REGULAR,USD
SPY250606P00519000,2025-05-08 14:42:04+00:00,519.0,2.61,2.63,2.66,-0.84000015,-24.34783,152,290,0.2727123510742187,False,REGULAR,USD
SPY250606P00520000,2025-05-08 15:09:08+00:00,520.0,2.73,2.71,2.74,-0.53,-16.257668,337,3994,0.27094234924316407,False,REGULAR,USD
SPY250606P00521000,2025-05-07 14:26:16+00:00,521.0,2.79,2.81,2.84,-0.81999993,-22.71468,1,292,0.26978269287109374,False,REGULAR,USD
SPY250606P00522000,2025-05-08 14:23:46+00:00,522.0,2.88,2.9,2.94,-1.0999999,-27.63819,3,138,0.26843993286132806,False,REGULAR,USD
SPY250606P00523000,2025-05-08 13:37:56+00:00,523.0,2.95,2.99,3.03,-1.1000001,-27.160496,1,355,0.26673096557617193,False,REGULAR,USD
SPY250606P00524000,2025-05-08 14:32:49+00:00,524.0,2.9,3.11,3.15,-0.64999986,-18.309855,165,48,0.26581544738769536,False,REGULAR,USD
SPY250606P00525000,2025-05-08 14:56:20+00:00,525.0,3.39,3.22,3.25,-0.40999985,-10.78947,151,3447,0.2641980319213867,False,REGULAR,USD
SPY250606P00526000,2025-05-08 13:57:15+00:00,526.0,3.31,3.32,3.35,-0.6700001,-16.834173,279,1286,0.2625195819091797,False,REGULAR,USD
SPY250606P00527000,2025-05-08 14:33:24+00:00,527.0,3.26,3.43,3.46,-1.1200001,-25.57078,3,6332,0.26099371826171874,False,REGULAR,USD
SPY250606P00527500,2025-05-08 13:40:19+00:00,527.5,3.51,3.53,3.57,-1.2,-25.477709,4,67,0.2616040637207031,False,REGULAR,USD
SPY250606P00528000,2025-05-08 14:55:26+00:00,528.0,3.94,3.56,3.6,0.08000016,2.0725431,12,180,0.2601392346191406,False,REGULAR,USD
SPY250606P00529000,2025-05-08 15:03:06+00:00,529.0,3.89,3.67,3.71,-0.49,-11.187214,4,166,0.25843026733398444,False,REGULAR,USD
SPY250606P00530000,2025-05-08 15:08:49+00:00,530.0,3.83,3.8,3.83,-0.5500002,-12.557081,575,6794,0.256843369140625,False,REGULAR,USD
SPY250606P00531000,2025-05-08 14:25:07+00:00,531.0,4.01,3.92,3.96,-0.6999998,-14.861993,2,160,0.255439574584961,False,REGULAR,USD
SPY250606P00532000,2025-05-08 15:00:50+00:00,532.0,4.3,4.06,4.1,-0.5,-10.416666,46,1090,0.2541578491210938,False,REGULAR,USD
SPY250606P00532500,2025-05-07 19:54:59+00:00,532.5,5.13,4.13,4.18,0.0,0.0,7,12,0.2536695727539063,False,REGULAR,USD
SPY250606P00533000,2025-05-08 14:21:09+00:00,533.0,4.31,4.2,4.25,-1.1300001,-20.772062,3,241,0.25296767547607424,False,REGULAR,USD
SPY250606P00534000,2025-05-08 14:41:40+00:00,534.0,4.35,4.35,4.4,-0.61000013,-12.29839,3,200,0.25168595001220706,False,REGULAR,USD
SPY250606P00535000,2025-05-08 14:46:44+00:00,535.0,4.58,4.51,4.54,-0.7000003,-13.257581,37,2812,0.2500685345458984,False,REGULAR,USD
SPY250606P00536000,2025-05-08 14:51:50+00:00,536.0,4.65,4.66,4.71,-1.29,-21.71717,5,143,0.2490004299926758,False,REGULAR,USD
SPY250606P00537000,2025-05-08 14:32:37+00:00,537.0,4.61,4.81,4.86,-1.0799999,-18.980667,2,261,0.24738301452636718,False,REGULAR,USD
SPY250606P00537500,2025-05-07 19:45:16+00:00,537.5,5.43,4.91,4.96,0.0,0.0,6,24,0.247077841796875,False,REGULAR,USD
SPY250606P00538000,2025-05-08 14:53:54+00:00,538.0,5.27,5.0,5.04,-0.24000025,-4.355721,138,995,0.2462843927001953,False,REGULAR,USD
SPY250606P00539000,2025-05-08 14:10:42+00:00,539.0,5.42,5.16,5.2,-1.23,-18.49624,4,89,0.24463645996093752,False,REGULAR,USD
SPY250606P00540000,2025-05-08 15:08:33+00:00,540.0,5.39,5.36,5.41,-0.80999994,-13.064515,204,4802,0.24393456268310548,False,REGULAR,USD
SPY250606P00541000,2025-05-08 15:00:36+00:00,541.0,5.85,5.54,5.58,-0.69000006,-10.55046,2,163,0.24225611267089842,False,REGULAR,USD
SPY250606P00542000,2025-05-08 14:55:26+00:00,542.0,6.3,5.72,5.78,-0.5899997,-8.56313,3,117,0.24109645629882812,False,REGULAR,USD
SPY250606P00542500,2025-05-07 19:43:55+00:00,542.5,6.24,5.8,5.85,0.0,0.0,6,32,0.23987576538085933,False,REGULAR,USD
SPY250606P00543000,2025-05-07 19:43:00+00:00,543.0,6.46,5.91,5.95,0.0,0.0,18,138,0.23920438537597655,False,REGULAR,USD
SPY250606P00544000,2025-05-08 15:08:51+00:00,544.0,6.16,6.12,6.16,-0.94000006,-13.239438,9,153,0.23795317718505854,False,REGULAR,USD
SPY250606P00545000,2025-05-08 14:34:09+00:00,545.0,6.82,6.3,6.36,-0.32999992,-4.6153836,57,2459,0.23639679626464843,False,REGULAR,USD
SPY250606P00546000,2025-05-08 13:47:27+00:00,546.0,6.51,6.54,6.6,-0.88999987,-12.027025,15,141,0.23548127807617186,False,REGULAR,USD
SPY250606P00547000,2025-05-07 18:48:37+00:00,547.0,7.03,6.76,6.82,-2.1299996,-23.253273,2,83,0.23401644897460935,False,REGULAR,USD
SPY250606P00547500,2025-05-08 14:08:34+00:00,547.5,7.14,6.87,6.93,-1.1300006,-13.663852,1,108,0.2332535171508789,False,REGULAR,USD
SPY250606P00548000,2025-05-08 15:08:27+00:00,548.0,7.03,7.0,7.05,-0.8499999,-10.786801,123,267,0.23264317169189452,False,REGULAR,USD
SPY250606P00549000,2025-05-08 13:30:00+00:00,549.0,7.08,7.26,7.31,-1.2600002,-15.107916,8,246,0.2316361016845703,False,REGULAR,USD
SPY250606P00550000,2025-05-08 15:08:37+00:00,550.0,7.54,7.48,7.52,-1.0600004,-12.325586,223,2248,0.2296524789428711,False,REGULAR,USD
SPY250606P00551000,2025-05-08 14:34:43+00:00,551.0,7.39,7.74,7.81,-1.4500003,-16.402718,11,93,0.22888954711914064,False,REGULAR,USD
SPY250606P00552000,2025-05-08 14:52:56+00:00,552.0,7.97,7.99,8.04,-1.2400002,-13.463629,44,143,0.2269669589233398,False,REGULAR,USD
SPY250606P00553000,2025-05-08 15:08:25+00:00,553.0,8.29,8.27,8.34,-1.7799997,-17.676264,16,133,0.22611247528076173,False,REGULAR,USD
SPY250606P00554000,2025-05-08 14:17:57+00:00,554.0,8.74,8.52,8.58,-0.96000004,-9.896908,19,122,0.224067817993164,False,REGULAR,USD
SPY250606P00555000,2025-05-08 14:56:16+00:00,555.0,9.58,8.81,8.87,-0.4800005,-4.7713766,103,1290,0.22275557525634765,False,REGULAR,USD
SPY250606P00556000,2025-05-08 14:03:42+00:00,556.0,9.5,9.11,9.17,-0.42000008,-4.233872,60,91,0.22144333251953124,False,REGULAR,USD
SPY250606P00557000,2025-05-08 15:06:22+00:00,557.0,9.85,9.45,9.51,-0.8699999,-8.11567,20,6250,0.2206193661499023,False,REGULAR,USD
SPY250606P00558000,2025-05-08 14:01:53+00:00,558.0,9.53,9.78,9.85,-1.5300007,-13.83364,7,271,0.21964281341552733,False,REGULAR,USD
SPY250606P00559000,2025-05-08 14:55:23+00:00,559.0,10.9,10.06,10.13,-0.5,-4.385965,72,296,0.21756763885498048,False,REGULAR,USD
SPY250606P00560000,2025-05-08 14:55:46+00:00,560.0,11.39,10.39,10.47,-0.3800001,-3.228548,377,2915,0.21628591339111325,False,REGULAR,USD
SPY250606P00561000,2025-05-08 14:04:05+00:00,561.0,10.91,10.73,10.8,-1.3100004,-10.720135,84,464,0.2146684979248047,False,REGULAR,USD
SPY250606P00562000,2025-05-08 14:54:16+00:00,562.0,11.95,11.14,11.21,-0.59000015,-4.7049456,227,415,0.21414970428466795,False,REGULAR,USD
SPY250606P00563000,2025-05-08 15:06:28+00:00,563.0,11.85,11.45,11.52,-0.97999954,-7.6383443,60,492,0.21192194335937498,False,REGULAR,USD
SPY250606P00564000,2025-05-08 15:05:01+00:00,564.0,12.66,11.83,11.91,-0.5699997,-4.3083878,115,367,0.21076228698730468,False,REGULAR,USD
SPY250606P00565000,2025-05-08 14:55:38+00:00,565.0,12.97,12.25,12.33,-0.3000002,-2.2607398,77,649,0.20990780334472653,False,REGULAR,USD
SPY250606P00566000,2025-05-08 14:36:29+00:00,566.0,12.59,12.7,12.79,-4.67,-27.056778,6,576,0.20948056152343747,False,REGULAR,USD
SPY250606P00567000,2025-05-08 14:41:59+00:00,567.0,13.84,13.07,13.15,-0.15999985,-1.142856,47,321,0.20731383514404295,False,REGULAR,USD
SPY250606P00568000,2025-05-08 13:59:36+00:00,568.0,14.29,13.52,13.59,-0.71000004,-4.733333,8,182,0.20624573059082027,True,REGULAR,USD
SPY250606P00569000,2025-05-06 17:53:04+00:00,569.0,17.29,13.95,14.03,0.0,0.0,12,89,0.2049640051269531,True,REGULAR,USD
SPY250606P00570000,2025-05-08 14:54:23+00:00,570.0,15.29,14.41,14.5,-0.6800003,-4.2579856,22,302,0.2039874523925781,True,REGULAR,USD
SPY250606P00571000,2025-05-08 14:54:14+00:00,571.0,15.83,14.91,14.99,-3.3899994,-17.637875,2,5,0.20310245147705075,True,REGULAR,USD
SPY250606P00572000,2025-05-07 18:08:22+00:00,572.0,20.5,15.21,15.66,0.0,0.0,21,18,0.2048419360351562,True,REGULAR,USD
SPY250606P00573000,2025-05-07 15:33:37+00:00,573.0,19.42,15.7,16.15,0.0,0.0,1,11,0.20359072784423826,True,REGULAR,USD
SPY250606P00575000,2025-05-08 14:32:37+00:00,575.0,16.43,16.8,17.15,-1.4899998,-8.314731,2,159,0.20084417327880855,True,REGULAR,USD
SPY250606P00576000,2025-05-08 13:32:00+00:00,576.0,16.77,17.35,17.8,-0.32999992,-1.9298241,1,3,0.20154607055664062,True,REGULAR,USD
SPY250606P00578000,2025-05-07 17:51:47+00:00,578.0,21.7,18.46,19.08,0.0,0.0,2,7,0.20209538146972655,True,REGULAR,USD
SPY250606P00580000,2025-05-08 13:30:02+00:00,580.0,20.4,19.74,20.18,-0.47000122,-2.2520423,2,196,0.19898261962890623,True,REGULAR,USD
SPY250606P00582000,2025-05-07 20:02:20+00:00,582.0,23.04,20.92,21.68,0.0,0.0,8,8,0.20169865692138672,True,REGULAR,USD
SPY250606P00585000,2025-05-07 19:42:42+00:00,585.0,23.25,23.22,23.77,-1.3700008,-5.564585,2,88,0.2018512432861328,True,REGULAR,USD
SPY250606P00590000,2025-05-07 14:51:39+00:00,590.0,30.49,27.15,27.69,0.0,0.0,9,158,0.2066119378662109,True,REGULAR,USD
SPY250606P00595000,2025-05-07 17:39:02+00:00,595.0,35.01,31.37,33.12,0.0,0.0,11,23,0.23749541809082028,True,REGULAR,USD
SPY250606P00600000,2025-05-02 14:50:00+00:00,600.0,35.1,35.7,37.82,0.0,0.0,6,3,0.2533949172973633,True,REGULAR,USD
SPY250606P00615000,2025-05-06 19:49:40+00:00,615.0,54.07,51.13,52.92,0.0,0.0,1,5,0.3161079132080078,True,REGULAR,USD
