contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPY250514C00563000,2025-05-08 15:06:33+00:00,563.0,6.28,6.49,6.53,0.54000044,9.407674,407.0,309,0.12146874633789062,True,REGULAR,USD
SPY250514C00564000,2025-05-08 15:09:24+00:00,564.0,6.01,5.99,6.03,0.77000046,14.694666,704.0,486,0.12708392456054687,True,REGULAR,USD
SPY250514C00565000,2025-05-08 15:09:24+00:00,565.0,5.47,5.46,5.49,0.9399996,20.750542,909.0,964,0.12964737548828126,True,REGULAR,USD
SPY250514C00566000,2025-05-08 15:05:38+00:00,566.0,4.6,4.95,4.98,0.27999973,6.481475,563.0,782,0.131844619140625,True,REGULAR,USD
SPY250514C00567000,2025-05-08 15:08:09+00:00,567.0,4.4,4.44,4.46,0.68000007,18.279572,300.0,251,0.1324549645996094,True,REGULAR,USD
SPY250514C00568000,2025-05-08 15:09:23+00:00,568.0,4.0,4.0,4.03,0.6199999,18.343191,338.0,458,0.13471324279785157,False,REGULAR,USD
SPY250514C00569000,2025-05-08 14:57:38+00:00,569.0,3.32,3.54,3.57,0.29999995,9.933774,246.0,881,0.13477427734375003,False,REGULAR,USD
SPY250514C00570000,2025-05-08 15:03:24+00:00,570.0,2.81,3.15,3.18,0.20000005,7.662837,650.0,541,0.13593393371582033,False,REGULAR,USD
SPY250514C00571000,2025-05-08 15:07:22+00:00,571.0,2.69,2.79,2.82,0.33000016,13.983058,146.0,668,0.13697152099609378,False,REGULAR,USD
SPY250514C00572000,2025-05-08 14:54:25+00:00,572.0,2.28,2.44,2.47,0.31999993,16.326527,127.0,339,0.13715462463378908,False,REGULAR,USD
SPY250514C00573000,2025-05-08 15:07:25+00:00,573.0,2.09,2.15,2.18,0.30999994,17.415728,323.0,291,0.13831428100585938,False,REGULAR,USD
SPY250514C00574000,2025-05-08 15:07:31+00:00,574.0,1.81,1.85,1.88,0.3599999,24.827578,238.0,715,0.13794807373046875,False,REGULAR,USD
SPY250514C00575000,2025-05-08 15:07:30+00:00,575.0,1.58,1.6,1.63,0.22000003,16.176474,602.0,884,0.13843635009765626,False,REGULAR,USD
SPY250514C00576000,2025-05-08 14:56:21+00:00,576.0,1.23,1.38,1.4,-0.03999996,-3.1496034,1784.0,352,0.1384973846435547,False,REGULAR,USD
SPY250514C00577000,2025-05-08 14:27:39+00:00,577.0,1.45,1.18,1.21,0.53000003,57.6087,685.0,381,0.13922979919433598,False,REGULAR,USD
SPY250514C00578000,2025-05-08 15:08:48+00:00,578.0,1.01,1.01,1.02,0.13999999,16.091951,91.0,223,0.13886359191894532,False,REGULAR,USD
SPY250514C00579000,2025-05-08 15:08:58+00:00,579.0,0.86,0.85,0.87,0.15000004,21.126766,574.0,657,0.13935186828613283,False,REGULAR,USD
SPY250514C00580000,2025-05-08 15:02:36+00:00,580.0,0.66,0.71,0.73,0.110000014,20.000004,375.0,1034,0.1392908337402344,False,REGULAR,USD
SPY250514C00585000,2025-05-08 15:07:13+00:00,585.0,0.27,0.27,0.28,0.040000007,17.391306,401.0,502,0.13916876464843753,False,REGULAR,USD
SPY250514C00590000,2025-05-08 14:58:46+00:00,590.0,0.11,0.1,0.11,0.019999996,22.222216,68.0,1083,0.1430749755859375,False,REGULAR,USD
SPY250514C00595000,2025-05-08 14:59:41+00:00,595.0,0.05,0.05,0.06,-0.009999998,-16.666662,21.0,451,0.15430533203125002,False,REGULAR,USD
SPY250514C00600000,2025-05-08 14:57:31+00:00,600.0,0.04,0.03,0.04,0.0,0.0,215.0,1019,0.16895362304687503,False,REGULAR,USD
SPY250514C00605000,2025-05-07 19:34:22+00:00,605.0,0.03,0.02,0.03,0.0,0.0,3.0,94,0.18457846679687498,False,REGULAR,USD
SPY250514C00610000,2025-05-08 13:43:39+00:00,610.0,0.02,0.01,0.02,-0.02,-50.0,93.0,38,0.195320546875,False,REGULAR,USD
SPY250514C00615000,2025-05-08 15:04:34+00:00,615.0,0.02,0.01,0.02,-0.01,-33.333336,100.0,133,0.21680470703125,False,REGULAR,USD
SPY250514C00620000,2025-05-07 18:21:58+00:00,620.0,0.02,0.01,0.02,0.0,0.0,6.0,22,0.23438265625,False,REGULAR,USD
SPY250514C00625000,2025-05-08 14:52:33+00:00,625.0,0.01,0.01,0.02,-0.02,-66.66667,7.0,2,0.25391371093750004,False,REGULAR,USD
SPY250514C00635000,2025-05-05 18:36:31+00:00,635.0,0.02,0.01,0.02,0.0,0.0,2.0,5,0.2929758203124999,False,REGULAR,USD
SPY250514C00650000,2025-05-05 13:30:06+00:00,650.0,0.01,0.0,0.01,0.0,0.0,1.0,19,0.3242255078124999,False,REGULAR,USD
