contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPY250512P00250000,2025-04-30 15:34:44+00:00,250.0,0.01,0.0,0.01,0.0,0.0,,5,1.984375078125,False,REGULAR,USD
SPY250512P00265000,2025-04-30 16:20:32+00:00,265.0,0.01,0.0,0.01,0.0,0.0,,2,1.875000625,False,REGULAR,USD
SPY250512P00270000,2025-04-30 15:34:39+00:00,270.0,0.01,0.0,0.01,0.0,0.0,,5,1.8125009374999999,False,REGULAR,USD
SPY250512P00310000,2025-05-01 16:28:00+00:00,310.0,0.01,0.0,0.01,0.0,0.0,,2,1.5000025,False,REGULAR,USD
SPY250512P00320000,2025-05-01 18:02:21+00:00,320.0,0.01,0.0,0.01,0.0,0.0,,8,1.40625296875,False,REGULAR,USD
SPY250512P00360000,2025-05-02 15:52:13+00:00,360.0,0.01,0.0,0.01,0.0,0.0,19.0,28,1.125004375,False,REGULAR,USD
SPY250512P00365000,2025-05-02 15:45:28+00:00,365.0,0.01,0.0,0.01,0.0,0.0,1.0,1,1.09375453125,False,REGULAR,USD
SPY250512P00370000,2025-05-02 13:39:18+00:00,370.0,0.01,0.0,0.01,0.0,0.0,260.0,288,1.0625046875000002,False,REGULAR,USD
SPY250512P00375000,2025-05-02 13:54:29+00:00,375.0,0.01,0.0,0.01,0.0,0.0,20.0,23,1.0312548437500002,False,REGULAR,USD
SPY250512P00390000,2025-04-30 15:37:59+00:00,390.0,0.05,0.0,0.01,0.0,0.0,,1,0.937500625,False,REGULAR,USD
SPY250512P00395000,2025-05-05 14:47:02+00:00,395.0,0.01,0.0,0.01,0.0,0.0,30.0,41,0.9062509375,False,REGULAR,USD
SPY250512P00400000,2025-05-07 13:40:11+00:00,400.0,0.01,0.0,0.01,0.0,0.0,80.0,975,0.8906260937499999,False,REGULAR,USD
SPY250512P00405000,2025-05-06 17:25:05+00:00,405.0,0.01,0.0,0.01,0.0,0.0,1.0,17,0.85937640625,False,REGULAR,USD
SPY250512P00410000,2025-05-07 15:07:45+00:00,410.0,0.01,0.0,0.01,0.0,0.0,9.0,298,0.8281267187499999,False,REGULAR,USD
SPY250512P00415000,2025-05-05 19:50:05+00:00,415.0,0.02,0.0,0.01,0.0,0.0,40.0,41,0.79687703125,False,REGULAR,USD
SPY250512P00420000,2025-05-07 19:36:23+00:00,420.0,0.01,0.0,0.01,0.0,0.0,1.0,1042,0.7812521875,False,REGULAR,USD
SPY250512P00425000,2025-05-05 13:30:07+00:00,425.0,0.02,0.0,0.01,0.0,0.0,1.0,198,0.7500025,False,REGULAR,USD
SPY250512P00430000,2025-05-05 15:00:18+00:00,430.0,0.02,0.0,0.01,0.0,0.0,21.0,287,0.7187528125,False,REGULAR,USD
SPY250512P00435000,2025-05-07 18:08:55+00:00,435.0,0.02,0.0,0.01,0.0,0.0,5.0,20,0.6875031250000001,False,REGULAR,USD
SPY250512P00440000,2025-05-07 20:10:25+00:00,440.0,0.01,0.0,0.01,0.0,0.0,33.0,250,0.6562534375000001,False,REGULAR,USD
SPY250512P00445000,2025-05-07 15:18:05+00:00,445.0,0.02,0.0,0.01,0.0,0.0,12.0,42,0.6250037500000001,False,REGULAR,USD
SPY250512P00450000,2025-05-07 17:40:05+00:00,450.0,0.01,0.0,0.01,-0.02,-66.66667,1.0,46,0.6093789062500001,False,REGULAR,USD
SPY250512P00455000,2025-05-08 14:12:32+00:00,455.0,0.01,0.0,0.01,-0.02,-66.66667,100.0,218,0.57812921875,False,REGULAR,USD
SPY250512P00460000,2025-05-08 14:14:25+00:00,460.0,0.01,0.01,0.02,-0.01,-50.0,103.0,46,0.6015664843750002,False,REGULAR,USD
SPY250512P00465000,2025-05-08 13:43:59+00:00,465.0,0.01,0.01,0.02,0.0,0.0,16.0,71,0.5742230078125,False,REGULAR,USD
SPY250512P00470000,2025-05-07 19:00:54+00:00,470.0,0.02,0.01,0.02,0.0,0.0,22.0,1125,0.5468795312500001,False,REGULAR,USD
