contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPY250509P00390000,2025-05-02 13:57:50+00:00,390.0,0.01,0.0,0.01,0.0,0.0,2.0,1311,1.5000025,False,REGULAR,USD
SPY250509P00395000,2025-05-02 19:38:24+00:00,395.0,0.01,0.0,0.01,0.0,0.0,35.0,36107,1.4375028125,False,REGULAR,USD
SPY250509P00400000,2025-05-07 18:17:24+00:00,400.0,0.01,0.0,0.01,0.0,0.0,1.0,1792,1.40625296875,False,REGULAR,USD
SPY250509P00405000,2025-05-06 13:53:52+00:00,405.0,0.01,0.0,0.01,0.0,0.0,20.0,797,1.3750031249999999,False,REGULAR,USD
SPY250509P00410000,2025-05-02 19:53:40+00:00,410.0,0.01,0.0,0.01,0.0,0.0,255.0,36339,1.3125034374999998,False,REGULAR,USD
SPY250509P00415000,2025-05-02 19:38:56+00:00,415.0,0.01,0.0,0.01,0.0,0.0,57.0,2011,1.2500037499999999,False,REGULAR,USD
SPY250509P00420000,2025-05-05 15:11:50+00:00,420.0,0.01,0.0,0.01,0.0,0.0,5.0,1007,1.21875390625,False,REGULAR,USD
SPY250509P00425000,2025-05-06 18:29:18+00:00,425.0,0.01,0.0,0.01,0.0,0.0,40.0,981,1.1875040625,False,REGULAR,USD
SPY250509P00430000,2025-05-07 19:25:35+00:00,430.0,0.01,0.0,0.01,0.0,0.0,15.0,71408,1.125004375,False,REGULAR,USD
SPY250509P00435000,2025-05-06 14:36:20+00:00,435.0,0.01,0.0,0.01,0.0,0.0,9.0,2704,1.09375453125,False,REGULAR,USD
SPY250509P00440000,2025-05-07 19:45:58+00:00,440.0,0.01,0.0,0.01,0.0,0.0,100.0,73682,1.0312548437500002,False,REGULAR,USD
SPY250509P00445000,2025-05-07 13:33:49+00:00,445.0,0.01,0.0,0.01,0.0,0.0,3.0,1775,1.000005,False,REGULAR,USD
SPY250509P00450000,2025-05-08 14:01:59+00:00,450.0,0.01,0.0,0.01,0.0,0.0,2.0,3670,0.9687503125,False,REGULAR,USD
SPY250509P00455000,2025-05-07 20:13:49+00:00,455.0,0.01,0.0,0.01,0.0,0.0,311.0,2848,0.9062509375,False,REGULAR,USD
SPY250509P00460000,2025-05-08 14:29:10+00:00,460.0,0.01,0.0,0.01,0.0,0.0,20.0,2948,0.87500125,False,REGULAR,USD
SPY250509P00465000,2025-05-07 19:40:14+00:00,465.0,0.01,0.0,0.01,0.0,0.0,230.0,38735,0.8281267187499999,False,REGULAR,USD
SPY250509P00470000,2025-05-07 19:42:40+00:00,470.0,0.01,0.0,0.01,0.0,0.0,7.0,41321,0.7812521875,False,REGULAR,USD
SPY250509P00471000,2025-05-05 17:07:00+00:00,471.0,0.02,0.0,0.01,0.0,0.0,189.0,578,0.7812521875,False,REGULAR,USD
SPY250509P00472000,2025-05-07 15:21:44+00:00,472.0,0.01,0.0,0.01,0.0,0.0,1.0,15,0.7812521875,False,REGULAR,USD
SPY250509P00473000,2025-05-05 17:11:59+00:00,473.0,0.03,0.0,0.01,0.0,0.0,1.0,103,0.7656273437500001,False,REGULAR,USD
SPY250509P00474000,2025-05-06 20:14:25+00:00,474.0,0.01,0.0,0.01,0.0,0.0,84.0,151,0.7500025,False,REGULAR,USD
SPY250509P00475000,2025-05-07 19:31:55+00:00,475.0,0.01,0.0,0.01,0.0,0.0,12.0,4968,0.7500025,False,REGULAR,USD
SPY250509P00476000,2025-05-08 14:05:20+00:00,476.0,0.01,0.0,0.01,-0.01,-50.0,11.0,294,0.7500025,False,REGULAR,USD
SPY250509P00477000,2025-05-07 19:33:02+00:00,477.0,0.01,0.0,0.01,0.0,0.0,52.0,262,0.73437765625,False,REGULAR,USD
SPY250509P00478000,2025-05-07 19:34:40+00:00,478.0,0.01,0.0,0.01,0.0,0.0,1.0,363,0.7187528125,False,REGULAR,USD
SPY250509P00479000,2025-05-08 13:43:33+00:00,479.0,0.01,0.0,0.01,0.0,0.0,1.0,430,0.7187528125,False,REGULAR,USD
SPY250509P00480000,2025-05-08 14:35:40+00:00,480.0,0.01,0.0,0.01,0.0,0.0,1.0,9006,0.70312796875,False,REGULAR,USD
SPY250509P00481000,2025-05-07 20:11:51+00:00,481.0,0.01,0.0,0.01,0.0,0.0,33.0,1755,0.6875031250000001,False,REGULAR,USD
SPY250509P00482000,2025-05-08 13:54:34+00:00,482.0,0.01,0.0,0.01,-0.01,-50.0,27.0,449,0.6875031250000001,False,REGULAR,USD
SPY250509P00483000,2025-05-08 13:30:02+00:00,483.0,0.01,0.0,0.01,0.0,0.0,10.0,159,0.6875031250000001,False,REGULAR,USD
SPY250509P00484000,2025-05-08 13:58:44+00:00,484.0,0.01,0.0,0.01,0.0,0.0,29.0,658,0.6718782812500002,False,REGULAR,USD
SPY250509P00485000,2025-05-08 14:13:11+00:00,485.0,0.01,0.0,0.01,0.0,0.0,37.0,7096,0.6562534375000001,False,REGULAR,USD
SPY250509P00486000,2025-05-08 14:17:13+00:00,486.0,0.01,0.0,0.01,-0.01,-50.0,40.0,1318,0.6562534375000001,False,REGULAR,USD
SPY250509P00487000,2025-05-07 19:50:03+00:00,487.0,0.02,0.0,0.01,0.0,0.0,146.0,166,0.6562534375000001,False,REGULAR,USD
SPY250509P00488000,2025-05-08 14:19:01+00:00,488.0,0.01,0.0,0.01,-0.01,-50.0,44.0,106,0.64062859375,False,REGULAR,USD
SPY250509P00489000,2025-05-08 14:15:39+00:00,489.0,0.01,0.0,0.01,-0.01,-50.0,36.0,3790,0.6250037500000001,False,REGULAR,USD
SPY250509P00490000,2025-05-08 13:31:31+00:00,490.0,0.01,0.0,0.01,0.0,0.0,7.0,11337,0.6250037500000001,False,REGULAR,USD
SPY250509P00491000,2025-05-08 13:54:31+00:00,491.0,0.01,0.0,0.01,-0.01,-50.0,13.0,585,0.6250037500000001,False,REGULAR,USD
SPY250509P00492000,2025-05-08 13:54:34+00:00,492.0,0.01,0.01,0.02,-0.01,-50.0,290.0,252,0.6718782812500002,False,REGULAR,USD
SPY250509P00493000,2025-05-07 19:52:29+00:00,493.0,0.02,0.01,0.02,0.0,0.0,9.0,444,0.6640658593750002,False,REGULAR,USD
SPY250509P00494000,2025-05-08 13:56:03+00:00,494.0,0.02,0.0,0.01,-0.02,-50.0,29.0,445,0.5937540625000001,False,REGULAR,USD
SPY250509P00495000,2025-05-08 14:50:45+00:00,495.0,0.01,0.01,0.02,0.0,0.0,164.0,6722,0.64062859375,False,REGULAR,USD
SPY250509P00496000,2025-05-08 14:52:44+00:00,496.0,0.01,0.01,0.02,-0.03,-75.0,111.0,469,0.632816171875,False,REGULAR,USD
SPY250509P00497000,2025-05-07 19:47:07+00:00,497.0,0.01,0.01,0.02,-0.01,-50.0,1.0,474,0.6250037500000001,False,REGULAR,USD
SPY250509P00498000,2025-05-08 14:19:01+00:00,498.0,0.01,0.01,0.02,-0.01,-50.0,47.0,306,0.6171913281250001,False,REGULAR,USD
SPY250509P00499000,2025-05-08 14:45:03+00:00,499.0,0.01,0.01,0.02,-0.01,-50.0,128.0,827,0.6093789062500001,False,REGULAR,USD
SPY250509P00500000,2025-05-08 15:05:22+00:00,500.0,0.02,0.01,0.02,0.01,0.0,1144.0,16403,0.6015664843750002,False,REGULAR,USD
SPY250509P00501000,2025-05-07 19:50:09+00:00,501.0,0.02,0.01,0.02,0.0,0.0,108.0,2927,0.5937540625000001,False,REGULAR,USD
SPY250509P00502000,2025-05-08 14:14:34+00:00,502.0,0.01,0.01,0.02,-0.01,-50.0,6.0,1462,0.585941640625,False,REGULAR,USD
SPY250509P00503000,2025-05-07 19:47:05+00:00,503.0,0.01,0.01,0.02,-0.01,-33.333336,1.0,2031,0.5742230078125,False,REGULAR,USD
SPY250509P00504000,2025-05-08 13:35:45+00:00,504.0,0.01,0.01,0.02,-0.02,-66.66667,20.0,1583,0.5625043750000001,False,REGULAR,USD
SPY250509P00505000,2025-05-08 14:58:59+00:00,505.0,0.02,0.01,0.02,0.01,0.0,103.0,4261,0.5546919531250001,False,REGULAR,USD
SPY250509P00506000,2025-05-08 14:58:36+00:00,506.0,0.01,0.01,0.02,-0.02,-66.66667,13.0,2416,0.5468795312500001,False,REGULAR,USD
SPY250509P00507000,2025-05-07 19:58:55+00:00,507.0,0.01,0.01,0.02,0.0,0.0,30.0,1633,0.5390671093750001,False,REGULAR,USD
SPY250509P00508000,2025-05-08 14:58:03+00:00,508.0,0.01,0.01,0.02,-0.02,-40.000004,10.0,3013,0.5312546875,False,REGULAR,USD
SPY250509P00509000,2025-05-08 14:13:09+00:00,509.0,0.01,0.01,0.02,-0.02,-66.66667,102.0,2219,0.523442265625,False,REGULAR,USD
SPY250509P00510000,2025-05-08 13:52:53+00:00,510.0,0.01,0.01,0.02,0.0,0.0,147.0,9022,0.51562984375,False,REGULAR,USD
SPY250509P00511000,2025-05-08 14:57:33+00:00,511.0,0.01,0.01,0.02,-0.02,-66.66667,12.0,1334,0.507817421875,False,REGULAR,USD
SPY250509P00512000,2025-05-08 14:36:18+00:00,512.0,0.02,0.01,0.02,0.0,0.0,23.0,910,0.500005,False,REGULAR,USD
SPY250509P00513000,2025-05-07 20:00:53+00:00,513.0,0.01,0.01,0.02,-0.01,-50.0,50.0,1042,0.500005,False,REGULAR,USD
SPY250509P00514000,2025-05-08 14:16:26+00:00,514.0,0.01,0.01,0.02,-0.01,-50.0,13.0,1239,0.49219257812500006,False,REGULAR,USD
SPY250509P00515000,2025-05-08 14:48:13+00:00,515.0,0.01,0.01,0.02,-0.02,-66.66667,403.0,6715,0.48438015625,False,REGULAR,USD
SPY250509P00516000,2025-05-08 13:51:44+00:00,516.0,0.01,0.01,0.02,-0.02,-66.66667,768.0,1054,0.476567734375,False,REGULAR,USD
SPY250509P00517000,2025-05-08 14:47:53+00:00,517.0,0.01,0.01,0.02,-0.01,-50.0,60.0,2176,0.4687553125,False,REGULAR,USD
SPY250509P00518000,2025-05-08 15:06:09+00:00,518.0,0.01,0.01,0.02,-0.03,-75.0,281.0,2102,0.46094289062500005,False,REGULAR,USD
SPY250509P00519000,2025-05-08 14:26:38+00:00,519.0,0.01,0.01,0.02,-0.03,-60.000004,206.0,1270,0.44922425781249997,False,REGULAR,USD
SPY250509P00520000,2025-05-08 15:00:19+00:00,520.0,0.02,0.01,0.02,0.0,0.0,441.0,18817,0.4414118359375,False,REGULAR,USD
SPY250509P00521000,2025-05-08 14:43:43+00:00,521.0,0.02,0.01,0.02,-0.02,-50.0,95.0,2881,0.4335994140625,False,REGULAR,USD
SPY250509P00522000,2025-05-08 15:05:14+00:00,522.0,0.02,0.01,0.02,-0.030000001,-60.0,546.0,2704,0.42188078125,False,REGULAR,USD
SPY250509P00523000,2025-05-08 15:06:23+00:00,523.0,0.02,0.01,0.02,-0.02,-50.0,478.0,2702,0.414068359375,False,REGULAR,USD
SPY250509P00524000,2025-05-08 15:09:15+00:00,524.0,0.02,0.02,0.03,-0.030000001,-60.0,245.0,1376,0.42578699218750005,False,REGULAR,USD
SPY250509P00525000,2025-05-08 15:01:13+00:00,525.0,0.02,0.02,0.03,-0.02,-40.000004,679.0,10006,0.414068359375,False,REGULAR,USD
SPY250509P00526000,2025-05-08 14:14:27+00:00,526.0,0.02,0.02,0.03,-0.02,-40.000004,97.0,930,0.4062559375,False,REGULAR,USD
SPY250509P00527000,2025-05-08 15:02:42+00:00,527.0,0.02,0.02,0.03,-0.02,-40.000004,88.0,2328,0.398443515625,False,REGULAR,USD
SPY250509P00528000,2025-05-08 14:49:24+00:00,528.0,0.02,0.02,0.03,-0.030000001,-49.999996,157.0,1766,0.38672488281249995,False,REGULAR,USD
SPY250509P00529000,2025-05-08 15:03:29+00:00,529.0,0.03,0.02,0.03,-0.01,-33.333336,44.0,1444,0.3789124609375,False,REGULAR,USD
SPY250509P00530000,2025-05-08 15:02:42+00:00,530.0,0.03,0.02,0.03,-0.03,-60.000004,2057.0,15553,0.3711000390625,False,REGULAR,USD
SPY250509P00531000,2025-05-08 15:02:41+00:00,531.0,0.02,0.02,0.03,-0.04,-50.0,549.0,1392,0.36133451171875,False,REGULAR,USD
SPY250509P00532000,2025-05-08 15:06:11+00:00,532.0,0.03,0.02,0.03,-0.04,-57.142857,235.0,2402,0.35156898437499995,False,REGULAR,USD
SPY250509P00533000,2025-05-08 15:05:12+00:00,533.0,0.03,0.02,0.03,-0.049999997,-62.499996,1082.0,1480,0.3437565625,False,REGULAR,USD
SPY250509P00534000,2025-05-08 15:03:01+00:00,534.0,0.03,0.03,0.04,-0.049999997,-62.499996,301.0,2604,0.34570966796874997,False,REGULAR,USD
SPY250509P00535000,2025-05-08 15:09:03+00:00,535.0,0.04,0.04,0.05,-0.050000004,-55.555557,997.0,13220,0.34570966796874997,False,REGULAR,USD
SPY250509P00536000,2025-05-08 15:09:29+00:00,536.0,0.04,0.03,0.04,-0.07,-58.333332,242.0,3066,0.32617861328125,False,REGULAR,USD
SPY250509P00537000,2025-05-08 15:07:00+00:00,537.0,0.05,0.04,0.05,-0.06,-54.545456,409.0,2000,0.32617861328125,False,REGULAR,USD
SPY250509P00538000,2025-05-08 15:03:51+00:00,538.0,0.07,0.04,0.05,-0.059999995,-46.153843,250.0,6187,0.31641308593749995,False,REGULAR,USD
SPY250509P00539000,2025-05-08 14:55:36+00:00,539.0,0.1,0.05,0.06,-0.059999995,-37.499996,1646.0,5410,0.31445998046874996,False,REGULAR,USD
SPY250509P00540000,2025-05-08 15:08:08+00:00,540.0,0.06,0.06,0.06,-0.11,-61.111107,4011.0,21869,0.304694453125,False,REGULAR,USD
SPY250509P00541000,2025-05-08 15:07:40+00:00,541.0,0.07,0.07,0.08,-0.13,-59.090908,360.0,1849,0.30762411132812495,False,REGULAR,USD
SPY250509P00542000,2025-05-08 15:05:21+00:00,542.0,0.1,0.09,0.1,-0.13999999,-58.333332,849.0,4121,0.30762411132812495,False,REGULAR,USD
SPY250509P00543000,2025-05-08 15:09:13+00:00,543.0,0.09,0.09,0.1,-0.18,-64.28571,931.0,3739,0.29688203124999996,False,REGULAR,USD
SPY250509P00544000,2025-05-08 15:09:36+00:00,544.0,0.12,0.11,0.12,-0.22,-64.70588,2841.0,4011,0.29492892578124996,False,REGULAR,USD
SPY250509P00545000,2025-05-08 15:07:55+00:00,545.0,0.13,0.12,0.13,-0.23000002,-63.888893,3902.0,13829,0.2880930566406249,False,REGULAR,USD
SPY250509P00546000,2025-05-08 15:09:59+00:00,546.0,0.15,0.15,0.16,-0.32,-66.66667,6701.0,3376,0.28711650390624993,False,REGULAR,USD
SPY250509P00547000,2025-05-08 15:09:26+00:00,547.0,0.2,0.19,0.2,-0.32999998,-63.46154,7904.0,3297,0.2880930566406249,False,REGULAR,USD
SPY250509P00548000,2025-05-08 15:08:07+00:00,548.0,0.23,0.23,0.24,-0.35999995,-59.999996,4672.0,5249,0.28613995117187496,False,REGULAR,USD
SPY250509P00549000,2025-05-08 15:09:05+00:00,549.0,0.28,0.27,0.28,-0.44000003,-61.111115,1916.0,3345,0.28321029296874994,False,REGULAR,USD
SPY250509P00550000,2025-05-08 15:09:22+00:00,550.0,0.32,0.32,0.33,-0.47000003,-58.75,16605.0,32006,0.28076891113281244,False,REGULAR,USD
SPY250509P00551000,2025-05-08 15:08:59+00:00,551.0,0.39,0.38,0.39,-0.56,-58.94737,4800.0,4124,0.2788158056640625,False,REGULAR,USD
SPY250509P00552000,2025-05-08 15:08:51+00:00,552.0,0.47,0.46,0.47,-0.5799999,-54.716976,5334.0,7318,0.278327529296875,False,REGULAR,USD
SPY250509P00553000,2025-05-08 15:09:12+00:00,553.0,0.55,0.56,0.57,-0.71,-56.349205,3644.0,2146,0.27857166748046874,False,REGULAR,USD
SPY250509P00554000,2025-05-08 15:09:46+00:00,554.0,0.66,0.66,0.67,-0.78000003,-53.793102,6216.0,8454,0.27686270019531245,False,REGULAR,USD
SPY250509P00555000,2025-05-08 15:09:25+00:00,555.0,0.78,0.78,0.79,-0.82000005,-50.93168,15501.0,16882,0.2758861474609374,False,REGULAR,USD
SPY250509P00556000,2025-05-08 15:09:14+00:00,556.0,0.93,0.92,0.93,-0.97999996,-51.3089,5146.0,2869,0.2749095947265625,False,REGULAR,USD
SPY250509P00557000,2025-05-08 15:09:27+00:00,557.0,1.11,1.11,1.12,-0.9899999,-47.142857,11847.0,8576,0.27686270019531245,False,REGULAR,USD
SPY250509P00557500,2025-05-08 15:07:39+00:00,557.5,1.24,1.17,1.19,-1.02,-45.132744,2778.0,1737,0.2747875256347656,False,REGULAR,USD
SPY250509P00558000,2025-05-08 15:10:02+00:00,558.0,1.28,1.28,1.29,-1.21,-48.594376,10843.0,4870,0.2749095947265625,False,REGULAR,USD
SPY250509P00559000,2025-05-08 15:09:24+00:00,559.0,1.52,1.51,1.53,-1.21,-44.322346,7096.0,4320,0.27674063110351554,False,REGULAR,USD
SPY250509P00560000,2025-05-08 15:10:02+00:00,560.0,1.77,1.77,1.78,-1.3199999,-42.580647,20788.0,10277,0.2771068383789062,False,REGULAR,USD
SPY250509P00561000,2025-05-08 15:09:50+00:00,561.0,2.1,2.08,2.11,-1.3700001,-39.481274,7490.0,3268,0.2810130493164062,False,REGULAR,USD
SPY250509P00562000,2025-05-08 15:09:32+00:00,562.0,2.44,2.4,2.42,-1.51,-38.227848,9628.0,2292,0.28125718749999995,False,REGULAR,USD
SPY250509P00562500,2025-05-08 15:09:26+00:00,562.5,2.64,2.61,2.62,-1.7099998,-39.31034,6319.0,1183,0.2836985693359374,False,REGULAR,USD
SPY250509P00563000,2025-05-08 15:09:30+00:00,563.0,2.85,2.83,2.85,-1.73,-37.855583,15762.0,2344,0.2873606420898437,False,REGULAR,USD
SPY250509P00564000,2025-05-08 15:09:10+00:00,564.0,3.25,3.28,3.3,-1.56,-32.432434,13858.0,1552,0.29224340576171864,False,REGULAR,USD
SPY250509P00565000,2025-05-08 15:10:01+00:00,565.0,3.77,3.75,3.78,-1.9299998,-33.859646,9610.0,3600,0.29688203124999996,False,REGULAR,USD
SPY250509P00566000,2025-05-08 15:03:22+00:00,566.0,5.33,4.29,4.34,-0.88999987,-14.30868,2282.0,1513,0.3042061767578125,False,REGULAR,USD
SPY250509P00567000,2025-05-08 15:09:14+00:00,567.0,4.88,4.94,4.99,-2.0899997,-29.98565,2401.0,1345,0.31488722229003896,False,REGULAR,USD
SPY250509P00567500,2025-05-08 15:04:28+00:00,567.5,6.38,5.24,5.31,-0.19000006,-2.891934,539.0,556,0.319220675048828,False,REGULAR,USD
SPY250509P00568000,2025-05-08 15:09:25+00:00,568.0,5.59,5.53,5.6,-1.8799996,-25.167332,406.0,2389,0.32129584960937496,True,REGULAR,USD
SPY250509P00569000,2025-05-08 15:05:46+00:00,569.0,6.96,6.28,6.37,-2.0100002,-22.40803,340.0,563,0.3355779333496094,True,REGULAR,USD
SPY250509P00570000,2025-05-08 15:05:37+00:00,570.0,7.9,7.03,7.14,-1.3799996,-14.870687,588.0,1448,0.3482731188964844,True,REGULAR,USD
SPY250509P00571000,2025-05-08 15:09:06+00:00,571.0,7.84,7.75,7.86,-3.92,-33.333332,152.0,777,0.3566958862304687,True,REGULAR,USD
SPY250509P00572000,2025-05-08 14:53:11+00:00,572.0,8.39,8.62,8.76,-1.9699993,-19.015438,53.0,119,0.37476211181640623,True,REGULAR,USD
SPY250509P00572500,2025-05-08 15:01:34+00:00,572.5,9.95,9.07,9.21,0.09999943,1.0152225,37.0,74,0.3834290173339844,True,REGULAR,USD
SPY250509P00573000,2025-05-08 14:36:31+00:00,573.0,11.29,9.61,9.73,-3.1000004,-21.54274,19.0,36,0.39624627197265627,True,REGULAR,USD
SPY250509P00574000,2025-05-08 13:33:41+00:00,574.0,11.5,10.43,10.57,-4.0299997,-25.949774,7.0,206,0.40869731933593745,True,REGULAR,USD
SPY250509P00575000,2025-05-08 15:08:37+00:00,575.0,11.51,11.36,11.5,-2.96,-20.456116,310.0,735,0.42615319946289065,True,REGULAR,USD
SPY250509P00576000,2025-05-08 13:35:49+00:00,576.0,11.6,12.33,12.47,-5.51,-32.20339,11.0,67,0.44556218505859374,True,REGULAR,USD
SPY250509P00577000,2025-05-08 15:04:23+00:00,577.0,14.81,12.68,13.49,-0.90999985,-5.788803,12.0,165,0.4676566906738281,True,REGULAR,USD
SPY250509P00577500,2025-05-08 14:32:37+00:00,577.5,12.82,13.18,14.81,-5.950001,-31.699524,12.0,2,0.5319871020507813,True,REGULAR,USD
SPY250509P00578000,2025-05-08 14:34:42+00:00,578.0,13.08,14.24,14.46,-8.210001,-38.56271,80.0,35,0.48608912353515626,True,REGULAR,USD
SPY250509P00579000,2025-05-08 13:54:03+00:00,579.0,15.16,14.65,16.39,-3.83,-20.16851,2.0,3,0.5101367346191408,True,REGULAR,USD
SPY250509P00580000,2025-05-08 14:45:26+00:00,580.0,18.05,16.07,17.37,-0.75,-3.9893618,38.0,97,0.5434615966796876,True,REGULAR,USD
SPY250509P00581000,2025-05-07 20:01:09+00:00,581.0,16.94,16.64,18.37,-1.789999,-9.556856,2.0,17,0.5481002221679689,True,REGULAR,USD
SPY250509P00582000,2025-05-08 14:56:11+00:00,582.0,19.2,17.19,19.32,-0.7099991,-3.5660427,8.0,4,0.5494429821777345,True,REGULAR,USD
SPY250509P00582500,2025-05-07 19:46:37+00:00,582.5,20.27,18.12,19.84,0.0,0.0,53.0,0,0.5747112841796875,True,REGULAR,USD
SPY250509P00583000,2025-05-07 17:53:02+00:00,583.0,23.8,18.85,20.36,0.0,0.0,4.0,3,0.5930216479492189,True,REGULAR,USD
SPY250509P00584000,2025-05-06 19:06:39+00:00,584.0,23.62,19.64,21.36,0.0,0.0,2.0,5,0.6040078662109377,True,REGULAR,USD
SPY250509P00585000,2025-05-08 14:32:36+00:00,585.0,20.0,20.63,22.29,-2.2600002,-10.152741,10.0,13,0.619388571777344,True,REGULAR,USD
SPY250509P00587000,2025-05-08 14:52:22+00:00,587.0,22.84,22.62,24.3,-1.0799999,-4.51505,2.0,3,0.6550327465820314,True,REGULAR,USD
SPY250509P00588000,2025-05-02 17:23:23+00:00,588.0,21.36,23.62,25.67,0.0,0.0,17.0,0,0.6865265722656251,True,REGULAR,USD
SPY250509P00589000,2025-05-02 14:22:29+00:00,589.0,24.03,24.63,26.28,0.0,0.0,5.0,0,0.6895782995605471,True,REGULAR,USD
SPY250509P00590000,2025-05-07 19:42:00+00:00,590.0,25.87,25.62,27.67,-3.3199997,-11.373756,5.0,0,0.7211941943359376,True,REGULAR,USD
SPY250509P00593000,2025-05-02 13:52:21+00:00,593.0,30.0,28.63,30.38,0.0,0.0,2.0,0,0.7611107873535157,True,REGULAR,USD
SPY250509P00594000,2025-05-06 20:04:06+00:00,594.0,35.23,29.63,31.33,0.0,0.0,2.0,2,0.7756370092773439,True,REGULAR,USD
SPY250509P00595000,2025-05-07 19:42:00+00:00,595.0,34.2,30.62,32.33,0.0,0.0,20.0,0,0.7916280603027344,True,REGULAR,USD
SPY250509P00596000,2025-05-08 13:31:18+00:00,596.0,30.98,31.62,33.35,-4.1399994,-11.788154,1.0,5,0.8085956640624999,True,REGULAR,USD
SPY250509P00597000,2025-05-06 20:04:06+00:00,597.0,38.25,32.62,34.47,0.0,0.0,5.0,0,0.8295915478515624,True,REGULAR,USD
SPY250509P00598000,2025-05-06 16:13:18+00:00,598.0,36.0,33.62,35.33,0.0,0.0,20.0,0,0.8398453515625,True,REGULAR,USD
SPY250509P00599000,2025-05-06 15:42:19+00:00,599.0,37.41,34.78,36.58,0.0,0.0,7.0,0,0.8725598681640624,True,REGULAR,USD
