contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPY250516P00285000,2025-05-08 14:18:23+00:00,285.0,0.01,0.0,0.01,0.0,0.0,5.0,4341,1.2500037499999999,False,REGULAR,USD
SPY250516P00290000,2025-05-08 13:30:13+00:00,290.0,0.01,0.0,0.01,0.0,0.0,40.0,1363,1.21875390625,False,REGULAR,USD
SPY250516P00295000,2025-05-08 13:32:49+00:00,295.0,0.01,0.0,0.01,0.0,0.0,31.0,839,1.1875040625,False,REGULAR,USD
SPY250516P00300000,2025-05-08 13:33:25+00:00,300.0,0.01,0.0,0.01,0.0,0.0,31.0,2364,1.15625421875,False,REGULAR,USD
SPY250516P00305000,2025-05-07 20:13:56+00:00,305.0,0.01,0.0,0.01,0.0,0.0,10.0,8970,1.125004375,False,REGULAR,USD
SPY250516P00310000,2025-05-07 13:31:29+00:00,310.0,0.01,0.0,0.01,0.0,0.0,1.0,4810,1.125004375,False,REGULAR,USD
SPY250516P00315000,2025-05-08 13:42:13+00:00,315.0,0.01,0.0,0.01,0.0,0.0,50.0,0,1.09375453125,False,REGULAR,USD
SPY250516P00320000,2025-05-08 13:33:20+00:00,320.0,0.01,0.01,0.02,-0.01,-50.0,400.0,29227,1.140629296875,False,REGULAR,USD
SPY250516P00325000,2025-05-08 14:33:35+00:00,325.0,0.01,0.0,0.01,0.0,0.0,5.0,4152,1.0312548437500002,False,REGULAR,USD
SPY250516P00330000,2025-05-08 13:49:21+00:00,330.0,0.01,0.01,0.02,-0.01,-50.0,34.0,8618,1.0859420703125,False,REGULAR,USD
SPY250516P00335000,2025-05-08 13:30:00+00:00,335.0,0.01,0.01,0.02,-0.01,-50.0,234.0,16975,1.0625046875000002,False,REGULAR,USD
SPY250516P00340000,2025-05-07 18:33:07+00:00,340.0,0.01,0.01,0.02,-0.01,-50.0,6.0,7154,1.0312548437500002,False,REGULAR,USD
SPY250516P00345000,2025-05-07 14:06:43+00:00,345.0,0.02,0.01,0.02,0.0,0.0,1.0,4882,1.000005,False,REGULAR,USD
SPY250516P00350000,2025-05-07 19:30:12+00:00,350.0,0.02,0.01,0.02,0.0,0.0,394.0,8464,0.9765627343750001,False,REGULAR,USD
SPY250516P00355000,2025-05-07 19:12:35+00:00,355.0,0.02,0.01,0.02,0.0,0.0,110.0,1399,0.9531254687499999,False,REGULAR,USD
SPY250516P00360000,2025-05-06 14:00:39+00:00,360.0,0.03,0.01,0.02,0.0,0.0,5.0,2974,0.92187578125,False,REGULAR,USD
SPY250516P00365000,2025-05-08 14:39:43+00:00,365.0,0.01,0.01,0.02,-0.01,-50.0,11.0,7843,0.8984385156249999,False,REGULAR,USD
SPY250516P00370000,2025-05-07 19:17:16+00:00,370.0,0.03,0.01,0.02,0.0,0.0,3.0,6882,0.87500125,False,REGULAR,USD
SPY250516P00375000,2025-05-08 13:30:02+00:00,375.0,0.02,0.01,0.02,-0.02,-50.0,10.0,5251,0.8437515624999999,False,REGULAR,USD
