contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPY250509C00515000,2025-05-08 14:59:44+00:00,515.0,47.82,48.44,49.37,4.3600006,10.032215,44.0,593,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00516000,2025-05-07 20:09:11+00:00,516.0,45.12,46.84,48.58,0.0,0.0,3.0,65,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00517000,2025-05-07 19:50:02+00:00,517.0,43.15,45.89,47.36,0.0,0.0,4.0,302,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00518000,2025-05-07 19:50:04+00:00,518.0,41.05,44.82,46.57,0.0,0.0,3.0,173,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00519000,2025-05-08 14:05:06+00:00,519.0,45.64,43.89,46.04,4.9799995,12.247908,8.0,350,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00520000,2025-05-08 14:45:15+00:00,520.0,44.04,42.84,45.09,0.15999985,0.36463046,101.0,1009,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00521000,2025-05-08 14:59:44+00:00,521.0,41.79,41.87,43.57,1.6500015,4.1106167,1.0,116,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00522000,2025-05-07 19:50:00+00:00,522.0,41.46,40.89,43.04,3.2399979,8.477231,2.0,277,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00523000,2025-05-08 13:41:44+00:00,523.0,41.75,39.84,42.03,4.4000015,11.780459,1.0,409,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00524000,2025-05-07 19:50:00+00:00,524.0,36.53,38.89,41.12,0.0,0.0,3.0,328,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00525000,2025-05-08 14:34:04+00:00,525.0,38.72,37.92,38.7,2.290001,6.2860303,36.0,685,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00526000,2025-05-08 13:49:12+00:00,526.0,38.0,36.8,38.05,3.9399986,11.567818,1.0,387,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00527000,2025-05-07 20:09:09+00:00,527.0,34.16,36.4,38.23,0.0,0.0,26.0,382,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00528000,2025-05-07 19:50:23+00:00,528.0,36.35,35.05,36.39,4.209999,13.09894,2.0,364,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00529000,2025-05-07 19:47:04+00:00,529.0,32.68,33.84,35.58,0.0,0.0,3.0,181,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00530000,2025-05-08 15:06:58+00:00,530.0,33.39,32.71,34.23,3.959999,13.455654,15.0,1922,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00531000,2025-05-07 19:50:14+00:00,531.0,33.17,32.51,33.81,3.8499985,13.130963,3.0,391,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00532000,2025-05-08 14:26:09+00:00,532.0,32.37,31.22,32.1,3.6999989,12.905472,1.0,597,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00533000,2025-05-08 13:44:30+00:00,533.0,30.52,30.29,30.97,3.75,14.008218,6.0,408,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00534000,2025-05-08 13:36:05+00:00,534.0,29.8,29.57,30.26,4.209999,16.451735,9.0,439,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00535000,2025-05-08 14:44:10+00:00,535.0,28.75,28.83,29.46,2.6100006,9.9847,12.0,1386,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00536000,2025-05-08 14:22:03+00:00,536.0,28.41,27.01,28.51,4.2299995,17.493793,14.0,697,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00537000,2025-05-08 14:50:56+00:00,537.0,26.79,26.62,28.18,2.6400013,10.931683,13.0,382,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00538000,2025-05-08 14:56:19+00:00,538.0,24.56,25.78,25.92,2.3500004,10.580821,5.0,435,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00539000,2025-05-07 20:04:48+00:00,539.0,24.74,24.83,24.97,1.8400002,8.034935,2.0,538,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00540000,2025-05-08 14:48:26+00:00,540.0,23.73,23.83,23.98,1.8099995,8.257297,147.0,5113,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00541000,2025-05-08 13:54:02+00:00,541.0,23.21,22.82,22.97,2.459999,11.855417,7.0,543,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00542000,2025-05-08 14:52:58+00:00,542.0,22.36,21.9,22.06,2.380001,11.911918,22.0,1567,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00543000,2025-05-08 14:54:33+00:00,543.0,19.94,20.96,21.1,1.2399998,6.6310143,4.0,608,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00544000,2025-05-08 14:19:53+00:00,544.0,19.79,19.93,20.08,3.2000008,19.288733,4.0,1127,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00545000,2025-05-08 15:05:44+00:00,545.0,18.34,18.95,19.1,1.2199993,7.126164,123.0,1494,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00546000,2025-05-08 14:53:23+00:00,546.0,18.41,17.91,18.07,3.3099995,21.920525,14.0,1164,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00547000,2025-05-08 14:53:49+00:00,547.0,16.45,16.94,17.09,1.1100006,7.235988,42.0,613,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00548000,2025-05-08 14:53:32+00:00,548.0,16.28,16.08,16.2,2.210001,15.707185,21.0,990,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00549000,2025-05-08 14:59:20+00:00,549.0,14.23,15.09,15.23,2.2299995,18.58333,17.0,797,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00550000,2025-05-08 15:09:38+00:00,550.0,14.23,14.21,14.27,1.9399996,15.785188,398.0,8697,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00551000,2025-05-08 15:01:01+00:00,551.0,12.48,13.15,13.28,1.0799999,9.473684,73.0,1197,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00552000,2025-05-08 15:08:31+00:00,552.0,12.28,12.34,12.46,2.29,22.922924,61.0,554,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00553000,2025-05-08 14:53:32+00:00,553.0,11.66,11.37,11.49,1.8899994,19.344927,41.0,845,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00554000,2025-05-08 14:57:21+00:00,554.0,9.55,10.48,10.59,0.69000053,7.7878165,132.0,734,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00555000,2025-05-08 15:09:25+00:00,555.0,9.68,9.6,9.75,1.4000006,16.90822,914.0,9830,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00556000,2025-05-08 15:00:33+00:00,556.0,8.0,8.78,8.9,0.26000023,3.3591762,281.0,1731,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00557000,2025-05-08 15:06:26+00:00,557.0,7.5,7.86,7.96,0.9699998,14.854513,381.0,1379,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00557500,2025-05-08 15:04:49+00:00,557.5,6.59,7.52,7.6,0.41000032,6.6343093,181.0,1091,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00558000,2025-05-08 15:08:00+00:00,558.0,7.06,7.15,7.23,1.0799999,18.0602,561.0,2213,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00559000,2025-05-08 15:07:06+00:00,559.0,6.1,6.33,6.4,0.69000006,12.754161,571.0,4206,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00560000,2025-05-08 15:09:19+00:00,560.0,5.66,5.66,5.7,0.88999987,18.658278,3692.0,10111,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00561000,2025-05-08 15:08:54+00:00,561.0,5.0,4.95,4.99,0.86000013,20.772951,2043.0,3096,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00562000,2025-05-08 15:09:16+00:00,562.0,4.32,4.32,4.34,0.75000024,21.00841,5921.0,4041,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00562500,2025-05-08 15:09:22+00:00,562.5,4.02,3.99,4.02,0.68000007,20.359283,6404.0,3413,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00563000,2025-05-08 15:09:54+00:00,563.0,3.72,3.71,3.74,0.72,24.0,15032.0,3880,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00564000,2025-05-08 15:09:53+00:00,564.0,3.18,3.17,3.18,0.52,19.548872,23540.0,2543,1.0000000000000003e-05,True,REGULAR,USD
SPY250509C00565000,2025-05-08 15:09:57+00:00,565.0,2.66,2.66,2.68,0.43000007,19.369373,45980.0,9192,0.04859349853515625,True,REGULAR,USD
SPY250509C00566000,2025-05-08 15:09:53+00:00,566.0,2.22,2.21,2.23,0.38,20.652174,23605.0,3999,0.07703559692382814,True,REGULAR,USD
SPY250509C00567000,2025-05-08 15:09:27+00:00,567.0,1.82,1.81,1.83,0.32000005,21.333336,12361.0,3677,0.090829404296875,True,REGULAR,USD
SPY250509C00567500,2025-05-08 15:09:26+00:00,567.5,1.63,1.63,1.65,0.28999996,21.641788,4140.0,1920,0.09607837524414065,True,REGULAR,USD
SPY250509C00568000,2025-05-08 15:09:00+00:00,568.0,1.46,1.47,1.49,0.24000001,19.67213,15857.0,4781,0.10083906982421875,False,REGULAR,USD
SPY250509C00569000,2025-05-08 15:09:15+00:00,569.0,1.19,1.18,1.2,0.23000008,23.958342,8282.0,3257,0.10865149169921876,False,REGULAR,USD
SPY250509C00570000,2025-05-08 15:09:38+00:00,570.0,0.92,0.93,0.94,0.15000004,19.480524,27298.0,14872,0.1137783935546875,False,REGULAR,USD
SPY250509C00571000,2025-05-08 15:10:03+00:00,571.0,0.72,0.72,0.73,0.120000005,20.0,6111.0,3428,0.11841701904296875,False,REGULAR,USD
SPY250509C00572000,2025-05-08 15:09:46+00:00,572.0,0.56,0.56,0.57,0.09,19.148935,6989.0,4084,0.12305564453125001,False,REGULAR,USD
SPY250509C00572500,2025-05-08 15:09:22+00:00,572.5,0.49,0.48,0.5,0.100000024,25.641031,3046.0,2459,0.12513081909179688,False,REGULAR,USD
SPY250509C00573000,2025-05-08 15:09:13+00:00,573.0,0.42,0.43,0.44,0.059999973,16.666658,2388.0,2948,0.12720599365234375,False,REGULAR,USD
SPY250509C00574000,2025-05-08 15:09:43+00:00,574.0,0.32,0.32,0.33,0.03999999,13.793099,3695.0,2634,0.13013565185546871,False,REGULAR,USD
SPY250509C00575000,2025-05-08 15:09:07+00:00,575.0,0.25,0.24,0.25,0.040000007,19.047623,10701.0,14239,0.13355358642578125,False,REGULAR,USD
SPY250509C00576000,2025-05-08 15:09:05+00:00,576.0,0.19,0.18,0.19,0.030000001,23.076923,2068.0,2343,0.13721565917968753,False,REGULAR,USD
SPY250509C00577000,2025-05-08 15:09:50+00:00,577.0,0.15,0.14,0.15,0.040000007,36.36364,3371.0,2109,0.141610146484375,False,REGULAR,USD
SPY250509C00577500,2025-05-08 15:09:41+00:00,577.5,0.13,0.12,0.13,0.029999994,29.999992,1180.0,2075,0.1430749755859375,False,REGULAR,USD
SPY250509C00578000,2025-05-08 15:06:41+00:00,578.0,0.12,0.1,0.11,0.029999994,49.99998,940.0,3668,0.14405152832031248,False,REGULAR,USD
SPY250509C00579000,2025-05-08 15:05:08+00:00,579.0,0.09,0.08,0.09,0.020000003,33.33334,1092.0,5791,0.149422568359375,False,REGULAR,USD
SPY250509C00580000,2025-05-08 15:09:04+00:00,580.0,0.06,0.06,0.07,0.009999998,16.666662,11298.0,14435,0.15332877929687502,False,REGULAR,USD
SPY250509C00581000,2025-05-08 15:03:08+00:00,581.0,0.06,0.05,0.06,0.02,50.0,1671.0,2266,0.159188095703125,False,REGULAR,USD
SPY250509C00582000,2025-05-08 15:04:07+00:00,582.0,0.05,0.04,0.05,0.0,0.0,1893.0,3069,0.16407085937500002,False,REGULAR,USD
SPY250509C00582500,2025-05-08 15:09:18+00:00,582.5,0.05,0.04,0.05,0.010000002,33.33334,742.0,2280,0.16895362304687503,False,REGULAR,USD
SPY250509C00583000,2025-05-08 15:04:35+00:00,583.0,0.04,0.04,0.05,0.0,0.0,790.0,1800,0.17383638671875,False,REGULAR,USD
SPY250509C00584000,2025-05-08 15:00:28+00:00,584.0,0.03,0.03,0.04,-0.01,-16.666666,507.0,1627,0.17774259765625,False,REGULAR,USD
SPY250509C00585000,2025-05-08 15:04:17+00:00,585.0,0.04,0.03,0.04,0.01,33.333336,748.0,6513,0.186531572265625,False,REGULAR,USD
SPY250509C00586000,2025-05-08 15:08:53+00:00,586.0,0.02,0.02,0.03,-0.01,-25.0,559.0,3877,0.187508125,False,REGULAR,USD
SPY250509C00587000,2025-05-08 14:56:28+00:00,587.0,0.03,0.02,0.03,0.0,0.0,302.0,2370,0.19727365234375,False,REGULAR,USD
SPY250509C00588000,2025-05-08 14:53:57+00:00,588.0,0.03,0.02,0.03,0.01,50.0,419.0,1529,0.20508607421874997,False,REGULAR,USD
SPY250509C00589000,2025-05-08 14:52:48+00:00,589.0,0.03,0.02,0.03,0.0,0.0,535.0,2276,0.2148516015625,False,REGULAR,USD
SPY250509C00590000,2025-05-08 15:04:26+00:00,590.0,0.02,0.02,0.03,-0.01,-33.333336,550.0,5739,0.22266402343749997,False,REGULAR,USD
SPY250509C00591000,2025-05-08 13:48:37+00:00,591.0,0.03,0.02,0.03,0.01,50.0,6.0,2217,0.2304764453125,False,REGULAR,USD
SPY250509C00592000,2025-05-08 14:58:43+00:00,592.0,0.02,0.02,0.03,0.0,0.0,940.0,1273,0.24024197265624997,False,REGULAR,USD
SPY250509C00593000,2025-05-08 14:59:04+00:00,593.0,0.01,0.01,0.02,0.0,0.0,446.0,640,0.23633576171874998,False,REGULAR,USD
SPY250509C00594000,2025-05-08 14:24:48+00:00,594.0,0.01,0.01,0.02,-0.01,-50.0,39.0,533,0.24414818359375,False,REGULAR,USD
SPY250509C00595000,2025-05-08 14:54:15+00:00,595.0,0.01,0.01,0.02,-0.01,-50.0,58.0,2554,0.25196060546875,False,REGULAR,USD
SPY250509C00596000,2025-05-08 14:17:16+00:00,596.0,0.01,0.01,0.02,-0.01,-50.0,225.0,1038,0.25977302734375,False,REGULAR,USD
SPY250509C00597000,2025-05-07 18:57:33+00:00,597.0,0.01,0.01,0.02,0.0,0.0,277.0,586,0.26758544921875,False,REGULAR,USD
SPY250509C00598000,2025-05-08 13:58:14+00:00,598.0,0.01,0.01,0.02,-0.01,-50.0,76.0,463,0.27735097656249996,False,REGULAR,USD
SPY250509C00599000,2025-05-07 19:54:17+00:00,599.0,0.01,0.01,0.02,0.0,0.0,190.0,986,0.28516339843749994,False,REGULAR,USD
SPY250509C00600000,2025-05-08 14:54:22+00:00,600.0,0.01,0.01,0.02,-0.01,-50.0,488.0,16194,0.2929758203124999,False,REGULAR,USD
SPY250509C00605000,2025-05-08 13:30:01+00:00,605.0,0.01,0.01,0.02,0.0,0.0,26.0,3767,0.32813171874999997,False,REGULAR,USD
SPY250509C00610000,2025-05-07 20:00:54+00:00,610.0,0.01,0.01,0.02,0.0,0.0,181.0,2514,0.367193828125,False,REGULAR,USD
SPY250509C00615000,2025-05-06 16:44:29+00:00,615.0,0.02,0.0,0.01,0.0,0.0,2.0,1584,0.37500625,False,REGULAR,USD
SPY250509C00620000,2025-05-06 19:54:22+00:00,620.0,0.01,0.0,0.01,0.0,0.0,50.0,362,0.414068359375,False,REGULAR,USD
SPY250509C00625000,2025-05-07 19:42:09+00:00,625.0,0.01,0.0,0.01,0.0,0.0,21.0,1426,0.445318046875,False,REGULAR,USD
SPY250509C00630000,2025-05-06 19:04:57+00:00,630.0,0.01,0.0,0.01,0.0,0.0,13.0,284,0.476567734375,False,REGULAR,USD
SPY250509C00635000,2025-05-05 18:41:19+00:00,635.0,0.01,0.0,0.01,0.0,0.0,553.0,2429,0.51562984375,False,REGULAR,USD
SPY250509C00640000,2025-05-06 18:19:54+00:00,640.0,0.01,0.0,0.01,0.0,0.0,15.0,222,0.51562984375,False,REGULAR,USD
SPY250509C00645000,2025-05-05 14:00:00+00:00,645.0,0.01,0.0,0.01,0.0,0.0,11.0,533,0.5468795312500001,False,REGULAR,USD
SPY250509C00650000,2025-05-08 13:52:15+00:00,650.0,0.01,0.0,0.01,0.0,0.0,4.0,1075,0.57812921875,False,REGULAR,USD
