contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPY250515C00557000,2025-05-08 14:08:16+00:00,557.0,10.98,10.92,11.0,1.54,16.31356,174,417,0.09974044799804688,True,REGULAR,USD
SPY250515C00558000,2025-05-08 15:00:15+00:00,558.0,9.35,10.26,10.39,-0.7199993,-7.149944,28,543,0.11463287719726564,True,REGULAR,USD
SPY250515C00560000,2025-05-08 15:04:05+00:00,560.0,8.2,8.84,8.99,-0.05000019,-0.6060629,142,369,0.12372702453613281,True,REGULAR,USD
SPY250515C00561000,2025-05-08 14:59:21+00:00,561.0,7.57,8.29,8.33,0.4300003,6.0224133,262,867,0.12708392456054687,True,REGULAR,USD
SPY250515C00562000,2025-05-08 15:06:16+00:00,562.0,7.28,7.61,7.71,0.47000027,6.9016194,380,550,0.13031875549316402,True,REGULAR,USD
SPY250515C00563000,2025-05-08 15:06:56+00:00,563.0,6.89,7.01,7.05,0.5899997,9.365074,2662,193,0.13086806640624998,True,REGULAR,USD
SPY250515C00564000,2025-05-08 15:09:24+00:00,564.0,6.52,6.5,6.52,0.96000004,17.48634,9450,346,0.1344080700683594,True,REGULAR,USD
SPY250515C00565000,2025-05-08 15:08:49+00:00,565.0,5.95,5.95,5.99,0.5499997,10.18518,1563,976,0.13666634826660157,True,REGULAR,USD
SPY250515C00566000,2025-05-08 15:07:31+00:00,566.0,5.29,5.43,5.47,0.78999996,17.555555,441,564,0.13813117736816405,True,REGULAR,USD
SPY250515C00567000,2025-05-08 15:08:38+00:00,567.0,4.9,4.94,4.97,0.5300002,12.128152,1775,209,0.13916876464843753,True,REGULAR,USD
SPY250515C00568000,2025-05-08 14:57:53+00:00,568.0,4.19,4.46,4.49,0.34000015,8.831173,845,327,0.13971807556152344,False,REGULAR,USD
SPY250515C00569000,2025-05-08 15:01:44+00:00,569.0,3.82,4.0,4.03,0.42999983,12.6843605,479,135,0.13990117919921874,False,REGULAR,USD
SPY250515C00570000,2025-05-08 15:08:21+00:00,570.0,3.62,3.61,3.64,0.52,16.774195,1060,868,0.14118290466308597,False,REGULAR,USD
SPY250515C00571000,2025-05-08 15:08:24+00:00,571.0,3.23,3.22,3.25,0.5799999,21.88679,158,175,0.14148807739257813,False,REGULAR,USD
SPY250515C00572000,2025-05-08 15:09:41+00:00,572.0,2.9,2.86,2.89,0.1400001,5.072468,114,256,0.14173221557617188,False,REGULAR,USD
SPY250515C00573000,2025-05-08 15:06:46+00:00,573.0,2.48,2.52,2.57,0.25,11.210762,120,140,0.1422815264892578,False,REGULAR,USD
SPY250515C00574000,2025-05-08 15:09:43+00:00,574.0,2.25,2.24,2.27,0.52,30.232557,346,324,0.14258669921875,False,REGULAR,USD
SPY250515C00575000,2025-05-08 15:10:00+00:00,575.0,1.97,1.97,1.98,0.23000002,13.218391,1741,1284,0.14222049194335937,False,REGULAR,USD
SPY250515C00576000,2025-05-08 14:56:03+00:00,576.0,1.47,1.7,1.74,0.060000062,4.2553234,244,468,0.14270876831054688,False,REGULAR,USD
SPY250515C00577000,2025-05-08 15:02:45+00:00,577.0,1.36,1.48,1.5,0.18000007,15.254245,63,559,0.14222049194335937,False,REGULAR,USD
SPY250515C00578000,2025-05-08 14:53:47+00:00,578.0,1.25,1.27,1.29,0.13999999,12.612611,105,581,0.14191531921386719,False,REGULAR,USD
SPY250515C00579000,2025-05-08 15:05:03+00:00,579.0,0.96,1.1,1.12,0.089999974,10.344824,87,278,0.14234256103515625,False,REGULAR,USD
SPY250515C00580000,2025-05-08 15:09:37+00:00,580.0,0.94,0.94,0.96,0.19,25.333334,406,1176,0.14234256103515625,False,REGULAR,USD
SPY250515C00581000,2025-05-08 14:56:08+00:00,581.0,0.7,0.79,0.81,0.00999999,1.449274,43,628,0.14185428466796873,False,REGULAR,USD
SPY250515C00582000,2025-05-08 14:57:28+00:00,582.0,0.65,0.67,0.68,-0.09000003,-12.162168,25,161,0.14136600830078128,False,REGULAR,USD
SPY250515C00583000,2025-05-08 14:29:20+00:00,583.0,0.68,0.56,0.58,0.24000001,54.545456,128,203,0.14185428466796873,False,REGULAR,USD
SPY250515C00584000,2025-05-08 15:07:13+00:00,584.0,0.47,0.47,0.49,0.02000001,4.4444466,58,164,0.1419763537597656,False,REGULAR,USD
SPY250515C00585000,2025-05-08 15:09:37+00:00,585.0,0.41,0.41,0.42,0.099999994,32.25806,342,407,0.14283083740234376,False,REGULAR,USD
SPY250515C00586000,2025-05-08 15:06:57+00:00,586.0,0.35,0.32,0.34,0.060000002,20.689655,363,516,0.14185428466796873,False,REGULAR,USD
SPY250515C00587000,2025-05-08 14:23:40+00:00,587.0,0.32,0.28,0.29,0.11,52.380955,24,126,0.14270876831054688,False,REGULAR,USD
SPY250515C00588000,2025-05-08 14:29:20+00:00,588.0,0.29,0.23,0.25,0.08,38.095238,115,282,0.14405152832031248,False,REGULAR,USD
SPY250515C00589000,2025-05-08 14:54:11+00:00,589.0,0.21,0.21,0.22,0.019999996,10.526314,159,205,0.14576049560546872,False,REGULAR,USD
SPY250515C00590000,2025-05-08 14:08:06+00:00,590.0,0.21,0.17,0.18,0.08,61.538464,105,444,0.145516357421875,False,REGULAR,USD
SPY250515C00595000,2025-05-08 14:30:28+00:00,595.0,0.11,0.08,0.09,0.009999998,9.999997,19,434,0.15332877929687502,False,REGULAR,USD
SPY250515C00600000,2025-05-08 14:58:11+00:00,600.0,0.06,0.05,0.06,0.02,50.0,162,888,0.16602396484375004,False,REGULAR,USD
SPY250515C00605000,2025-05-08 13:30:51+00:00,605.0,0.04,0.03,0.04,0.01,33.333336,5,609,0.178719150390625,False,REGULAR,USD
SPY250515C00610000,2025-05-06 14:56:54+00:00,610.0,0.05,0.02,0.03,0.0,0.0,25,210,0.1914143359375,False,REGULAR,USD
SPY250515C00615000,2025-05-06 15:50:50+00:00,615.0,0.04,0.02,0.03,0.0,0.0,3,19,0.21094539062499998,False,REGULAR,USD
SPY250515C00620000,2025-05-07 20:01:41+00:00,620.0,0.02,0.02,0.03,0.0,0.0,11,620,0.2304764453125,False,REGULAR,USD
SPY250515C00625000,2025-05-07 13:42:32+00:00,625.0,0.03,0.01,0.02,0.0,0.0,1,3,0.23828886718749998,False,REGULAR,USD
SPY250515C00635000,2025-05-05 14:25:49+00:00,635.0,0.03,0.01,0.02,0.0,0.0,1,80,0.273444765625,False,REGULAR,USD
SPY250515C00645000,2025-05-02 16:34:06+00:00,645.0,0.02,0.01,0.02,0.0,0.0,1485,1485,0.30664755859375,False,REGULAR,USD
