Datetime,NVDA,SPY,^VIX
2025-02-13 15:51:00+00:00,135.83999633789062,607.0750122070312,15.430000305175781
2025-02-13 15:52:00+00:00,135.8498992919922,606.8400268554688,15.4399995803833
2025-02-13 15:53:00+00:00,136.0500030517578,606.9299926757812,15.430000305175781
2025-02-13 15:54:00+00:00,135.9998016357422,606.9500122070312,15.4399995803833
2025-02-13 15:55:00+00:00,135.99000549316406,606.70849609375,15.460000038146973
2025-02-13 15:56:00+00:00,135.96499633789062,606.8300170898438,15.489999771118164
2025-02-13 15:57:00+00:00,135.92999267578125,606.9000244140625,15.470000267028809
2025-02-13 15:58:00+00:00,135.97999572753906,607.0,15.4399995803833
2025-02-13 15:59:00+00:00,136.13009643554688,607.0900268554688,15.4399995803833
2025-02-13 16:00:00+00:00,135.80880737304688,606.989990234375,15.449999809265137
2025-02-13 16:01:00+00:00,136.029296875,606.9708862304688,15.4399995803833
2025-02-13 16:02:00+00:00,136.10580444335938,607.02001953125,15.449999809265137
2025-02-13 16:03:00+00:00,136.0435028076172,607.030029296875,15.4399995803833
2025-02-13 16:04:00+00:00,135.8249053955078,607.0599975585938,15.449999809265137
2025-02-13 16:05:00+00:00,135.79490661621094,607.1207885742188,15.4399995803833
2025-02-13 16:06:00+00:00,135.77859497070312,607.3421020507812,15.420000076293945
2025-02-13 16:07:00+00:00,135.66000366210938,607.4099731445312,15.399999618530273
2025-02-13 16:08:00+00:00,135.4700927734375,607.260009765625,15.40999984741211
2025-02-13 16:09:00+00:00,135.4250030517578,607.219970703125,15.420000076293945
2025-02-13 16:10:00+00:00,135.3699951171875,607.3300170898438,15.399999618530273
2025-02-13 16:11:00+00:00,135.5200958251953,607.4686889648438,15.390000343322754
2025-02-13 16:12:00+00:00,135.33009338378906,607.4149780273438,15.399999618530273
2025-02-13 16:13:00+00:00,135.32000732421875,607.3599243164062,15.399999618530273
2025-02-13 16:14:00+00:00,135.51840209960938,607.3800048828125,15.40999984741211
2025-02-13 16:15:00+00:00,135.52999877929688,607.3400268554688,15.430000305175781
2025-02-13 16:16:00+00:00,135.5699005126953,607.1500244140625,15.449999809265137
2025-02-13 16:17:00+00:00,135.65499877929688,607.0999755859375,15.470000267028809
2025-02-13 16:18:00+00:00,135.73550415039062,607.2249755859375,15.4399995803833
2025-02-13 16:19:00+00:00,135.8052978515625,607.3400268554688,15.430000305175781
2025-02-13 16:20:00+00:00,135.76010131835938,607.2501220703125,15.430000305175781
2025-02-13 16:21:00+00:00,135.6551055908203,607.0900268554688,15.460000038146973
2025-02-13 16:22:00+00:00,135.6699981689453,607.1199951171875,15.460000038146973
2025-02-13 16:23:00+00:00,135.6300048828125,607.1500244140625,15.449999809265137
2025-02-13 16:24:00+00:00,135.80999755859375,607.280029296875,15.40999984741211
2025-02-13 16:25:00+00:00,135.66990661621094,606.9500122070312,15.449999809265137
2025-02-13 16:26:00+00:00,135.6199951171875,606.8125,15.4399995803833
2025-02-13 16:27:00+00:00,135.63510131835938,606.8049926757812,15.4399995803833
2025-02-13 16:28:00+00:00,135.5406951904297,606.6550903320312,15.470000267028809
2025-02-13 16:29:00+00:00,135.71499633789062,606.6900024414062,15.470000267028809
2025-02-13 16:30:00+00:00,135.6800994873047,606.5999755859375,15.510000228881836
2025-02-13 16:31:00+00:00,135.4700927734375,606.4199829101562,15.5
2025-02-13 16:32:00+00:00,135.36000061035156,606.510009765625,15.5
2025-02-13 16:33:00+00:00,135.5355987548828,606.530029296875,15.479999542236328
2025-02-13 16:34:00+00:00,135.77499389648438,606.780029296875,15.449999809265137
2025-02-13 16:35:00+00:00,135.86000061035156,606.7899780273438,15.449999809265137
2025-02-13 16:36:00+00:00,135.8585968017578,606.8400268554688,15.4399995803833
2025-02-13 16:37:00+00:00,135.71499633789062,606.8099975585938,15.460000038146973
2025-02-13 16:38:00+00:00,135.41000366210938,606.6599731445312,15.479999542236328
2025-02-13 16:39:00+00:00,135.3000030517578,606.5999755859375,15.489999771118164
2025-02-13 16:40:00+00:00,135.25999450683594,606.7562255859375,15.470000267028809
2025-02-13 16:41:00+00:00,135.35400390625,606.719970703125,15.4399995803833
2025-02-13 16:42:00+00:00,135.3549041748047,606.72998046875,15.449999809265137
2025-02-13 16:43:00+00:00,135.2967071533203,606.5599975585938,15.470000267028809
2025-02-13 16:44:00+00:00,135.4199981689453,606.6599731445312,15.470000267028809
2025-02-13 16:45:00+00:00,135.45489501953125,606.7100219726562,15.4399995803833
2025-02-13 16:46:00+00:00,135.52000427246094,606.6699829101562,15.449999809265137
2025-02-13 16:47:00+00:00,135.45120239257812,606.6900024414062,15.4399995803833
2025-02-13 16:48:00+00:00,135.4300994873047,606.6699829101562,15.449999809265137
2025-02-13 16:49:00+00:00,135.56979370117188,606.72998046875,15.4399995803833
2025-02-13 16:50:00+00:00,135.47500610351562,606.8200073242188,15.4399995803833
2025-02-13 16:51:00+00:00,135.38999938964844,606.6799926757812,15.449999809265137
2025-02-13 16:52:00+00:00,135.31500244140625,606.489990234375,15.479999542236328
2025-02-13 16:53:00+00:00,135.2899932861328,606.3800048828125,15.510000228881836
2025-02-13 16:54:00+00:00,135.27999877929688,606.3400268554688,15.520000457763672
2025-02-13 16:55:00+00:00,135.15879821777344,606.1593017578125,15.529999732971191
2025-02-13 16:56:00+00:00,134.9199981689453,606.0,15.569999694824219
2025-02-13 16:57:00+00:00,134.87399291992188,606.0198974609375,15.579999923706055
2025-02-13 16:58:00+00:00,134.95989990234375,605.989990234375,15.59000015258789
2025-02-13 16:59:00+00:00,134.9156036376953,606.0999755859375,15.5600004196167
2025-02-13 17:00:00+00:00,134.77499389648438,605.7999877929688,15.59000015258789
2025-02-13 17:01:00+00:00,135.04989624023438,606.22998046875,15.59000015258789
2025-02-13 17:02:00+00:00,135.0800018310547,606.3200073242188,15.5600004196167
2025-02-13 17:03:00+00:00,135.05499267578125,606.4000244140625,15.529999732971191
2025-02-13 17:04:00+00:00,135.12489318847656,606.469970703125,15.510000228881836
2025-02-13 17:05:00+00:00,135.1199951171875,606.469970703125,15.529999732971191
2025-02-13 17:06:00+00:00,135.16009521484375,606.4849853515625,15.510000228881836
2025-02-13 17:07:00+00:00,135.15499877929688,606.5900268554688,15.489999771118164
2025-02-13 17:08:00+00:00,135.23789978027344,606.5311889648438,15.5
2025-02-13 17:09:00+00:00,135.15499877929688,606.4500122070312,15.510000228881836
2025-02-13 17:10:00+00:00,135.2050018310547,606.5,15.529999732971191
2025-02-13 17:11:00+00:00,135.02999877929688,606.2698974609375,15.5600004196167
2025-02-13 17:12:00+00:00,134.92660522460938,606.1599731445312,15.579999923706055
2025-02-13 17:13:00+00:00,134.9600067138672,606.1799926757812,15.579999923706055
2025-02-13 17:14:00+00:00,134.9550018310547,606.2269897460938,15.569999694824219
2025-02-13 17:15:00+00:00,134.91000366210938,606.280029296875,15.579999923706055
2025-02-13 17:16:00+00:00,134.81500244140625,606.1898803710938,15.579999923706055
2025-02-13 17:17:00+00:00,134.82989501953125,606.2000122070312,15.600000381469727
2025-02-13 17:18:00+00:00,134.92010498046875,606.3699951171875,15.5600004196167
2025-02-13 17:19:00+00:00,134.75880432128906,606.1586303710938,15.600000381469727
2025-02-13 17:20:00+00:00,134.91990661621094,606.2100219726562,15.600000381469727
2025-02-13 17:21:00+00:00,135.1300048828125,606.4299926757812,15.579999923706055
2025-02-13 17:22:00+00:00,135.13490295410156,606.47998046875,15.569999694824219
2025-02-13 17:23:00+00:00,135.07000732421875,606.510009765625,15.5600004196167
2025-02-13 17:24:00+00:00,135.01010131835938,606.5399780273438,15.569999694824219
2025-02-13 17:25:00+00:00,134.9550018310547,606.5449829101562,15.5600004196167
2025-02-13 17:26:00+00:00,134.97500610351562,606.5499877929688,15.5600004196167
2025-02-13 17:27:00+00:00,134.97000122070312,606.5900268554688,15.539999961853027
2025-02-13 17:28:00+00:00,135.0399932861328,606.5499877929688,15.5600004196167
2025-02-13 17:29:00+00:00,135.00999450683594,606.5399780273438,15.569999694824219
2025-02-13 17:30:00+00:00,134.9949951171875,606.3200073242188,15.600000381469727
2025-02-13 17:31:00+00:00,134.97860717773438,606.52001953125,15.569999694824219
2025-02-13 17:32:00+00:00,134.97000122070312,606.4600219726562,15.569999694824219
2025-02-13 17:33:00+00:00,135.0,606.5399780273438,15.569999694824219
2025-02-13 17:34:00+00:00,135.14990234375,606.5599975585938,15.579999923706055
2025-02-13 17:35:00+00:00,135.1551055908203,606.5599975585938,15.579999923706055
2025-02-13 17:36:00+00:00,135.21859741210938,606.5399780273438,15.579999923706055
2025-02-13 17:37:00+00:00,135.2449951171875,606.6199951171875,15.59000015258789
2025-02-13 17:38:00+00:00,135.18499755859375,606.5,15.59000015258789
2025-02-13 17:39:00+00:00,135.1649932861328,606.5,15.59000015258789
2025-02-13 17:40:00+00:00,135.19500732421875,606.5449829101562,15.59000015258789
2025-02-13 17:41:00+00:00,135.1605987548828,606.530029296875,15.600000381469727
2025-02-13 17:42:00+00:00,135.24490356445312,606.5,15.600000381469727
2025-02-13 17:43:00+00:00,135.23500061035156,606.3699951171875,15.619999885559082
2025-02-13 17:44:00+00:00,135.2899932861328,606.510009765625,15.600000381469727
2025-02-13 17:45:00+00:00,135.38389587402344,606.72998046875,15.579999923706055
2025-02-13 17:46:00+00:00,135.48500061035156,606.9249877929688,15.510000228881836
2025-02-13 17:47:00+00:00,135.3800048828125,606.9000244140625,15.539999961853027
2025-02-13 17:48:00+00:00,135.40440368652344,606.8099975585938,15.539999961853027
2025-02-13 17:49:00+00:00,135.49609375,606.8699951171875,15.550000190734863
2025-02-13 17:50:00+00:00,135.39109802246094,606.7847290039062,15.550000190734863
2025-02-13 17:51:00+00:00,135.39999389648438,606.5800170898438,15.59000015258789
2025-02-13 17:52:00+00:00,135.48500061035156,606.6300048828125,15.59000015258789
2025-02-13 17:53:00+00:00,135.34390258789062,606.5100708007812,15.59000015258789
2025-02-13 17:54:00+00:00,135.35009765625,606.5700073242188,15.609999656677246
2025-02-13 17:55:00+00:00,135.3699951171875,606.52001953125,15.609999656677246
2025-02-13 17:56:00+00:00,135.2899932861328,606.2330932617188,15.649999618530273
2025-02-13 17:57:00+00:00,135.1544952392578,606.0499877929688,15.710000038146973
2025-02-13 17:58:00+00:00,135.1562042236328,606.0,15.75
2025-02-13 17:59:00+00:00,135.33999633789062,606.1829223632812,15.710000038146973
2025-02-13 18:00:00+00:00,135.25,605.989990234375,15.75
2025-02-13 18:01:00+00:00,135.4001007080078,606.1400146484375,15.710000038146973
2025-02-13 18:02:00+00:00,135.37440490722656,606.0800170898438,15.720000267028809
2025-02-13 18:03:00+00:00,135.3300018310547,605.9500122070312,15.75
2025-02-13 18:04:00+00:00,135.3148956298828,606.02001953125,15.760000228881836
2025-02-13 18:05:00+00:00,135.25,606.02001953125,15.720000267028809
2025-02-13 18:06:00+00:00,135.14889526367188,605.97998046875,15.729999542236328
2025-02-13 18:07:00+00:00,135.1300048828125,606.02001953125,15.710000038146973
2025-02-13 18:08:00+00:00,135.05499267578125,605.9622192382812,15.720000267028809
2025-02-13 18:09:00+00:00,135.10000610351562,606.0,15.699999809265137
2025-02-13 18:10:00+00:00,134.9550018310547,606.0499267578125,15.680000305175781
2025-02-13 18:11:00+00:00,134.85000610351562,606.02001953125,15.699999809265137
2025-02-13 18:12:00+00:00,134.8249969482422,606.1500244140625,15.680000305175781
2025-02-13 18:13:00+00:00,134.9550018310547,606.260009765625,15.649999618530273
2025-02-13 18:14:00+00:00,134.7178955078125,606.22998046875,15.649999618530273
2025-02-13 18:15:00+00:00,134.64999389648438,606.219970703125,15.649999618530273
2025-02-13 18:16:00+00:00,134.49989318847656,606.0900268554688,15.6899995803833
2025-02-13 18:17:00+00:00,134.3249969482422,606.0999755859375,15.6899995803833
2025-02-13 18:18:00+00:00,134.10499572753906,606.0499877929688,15.680000305175781
2025-02-13 18:19:00+00:00,133.6199951171875,605.3599853515625,15.850000381469727
2025-02-13 18:20:00+00:00,133.97500610351562,605.7100219726562,15.75
2025-02-13 18:21:00+00:00,134.07000732421875,605.9600219726562,15.710000038146973
2025-02-13 18:22:00+00:00,134.29490661621094,605.8200073242188,15.720000267028809
2025-02-13 18:23:00+00:00,134.3300018310547,605.8900146484375,15.699999809265137
2025-02-13 18:24:00+00:00,134.4456024169922,606.0700073242188,15.65999984741211
2025-02-13 18:25:00+00:00,134.514404296875,606.1099853515625,15.65999984741211
2025-02-13 18:26:00+00:00,134.5500030517578,606.280029296875,15.609999656677246
2025-02-13 18:27:00+00:00,134.5198974609375,606.1900024414062,15.619999885559082
2025-02-13 18:28:00+00:00,134.5500030517578,606.3699951171875,15.600000381469727
2025-02-13 18:29:00+00:00,134.52499389648438,606.2000122070312,15.640000343322754
2025-02-13 18:30:00+00:00,134.5699005126953,606.239990234375,15.609999656677246
2025-02-13 18:31:00+00:00,134.5802001953125,606.2849731445312,15.630000114440918
2025-02-13 18:32:00+00:00,134.5782012939453,606.239990234375,15.630000114440918
2025-02-13 18:33:00+00:00,134.50999450683594,606.2100219726562,15.630000114440918
2025-02-13 18:34:00+00:00,134.52999877929688,606.2899780273438,15.619999885559082
2025-02-13 18:35:00+00:00,134.55389404296875,606.3599853515625,15.609999656677246
2025-02-13 18:36:00+00:00,134.52999877929688,606.4000244140625,15.609999656677246
2025-02-13 18:37:00+00:00,134.50010681152344,606.4400024414062,15.579999923706055
2025-02-13 18:38:00+00:00,134.51499938964844,606.4650268554688,15.579999923706055
2025-02-13 18:39:00+00:00,134.57009887695312,606.739990234375,15.539999961853027
2025-02-13 18:40:00+00:00,134.16000366210938,605.8900146484375,15.59000015258789
2025-02-13 18:41:00+00:00,134.4049072265625,606.260009765625,15.609999656677246
2025-02-13 18:42:00+00:00,134.17979431152344,606.0,15.609999656677246
2025-02-13 18:43:00+00:00,134.0500030517578,605.9199829101562,15.760000228881836
2025-02-13 18:44:00+00:00,134.44000244140625,606.3400268554688,15.5600004196167
2025-02-13 18:45:00+00:00,134.5377960205078,606.2899780273438,15.5600004196167
2025-02-13 18:46:00+00:00,134.54029846191406,606.4368286132812,15.539999961853027
2025-02-13 18:47:00+00:00,134.53509521484375,606.52001953125,15.520000457763672
2025-02-13 18:48:00+00:00,134.58999633789062,606.6500244140625,15.489999771118164
2025-02-13 18:49:00+00:00,134.625,606.6199951171875,15.5
2025-02-13 18:50:00+00:00,134.75010681152344,606.6099853515625,15.510000228881836
2025-02-13 18:51:00+00:00,134.5989990234375,606.3900146484375,15.520000457763672
2025-02-13 18:52:00+00:00,134.5,606.25,15.5600004196167
2025-02-13 18:53:00+00:00,134.6750030517578,606.3599853515625,15.510000228881836
2025-02-13 18:54:00+00:00,134.75999450683594,606.594970703125,15.449999809265137
2025-02-13 18:55:00+00:00,134.72979736328125,606.3900146484375,15.489999771118164
2025-02-13 18:56:00+00:00,134.82000732421875,606.5499877929688,15.5
2025-02-13 18:57:00+00:00,135.01199340820312,606.97998046875,15.449999809265137
2025-02-13 18:58:00+00:00,134.9600067138672,607.1400146484375,15.399999618530273
2025-02-13 18:59:00+00:00,135.0,607.1900024414062,15.420000076293945
2025-02-13 19:00:00+00:00,134.99000549316406,607.25,15.430000305175781
2025-02-13 19:01:00+00:00,134.98500061035156,607.2999877929688,15.420000076293945
2025-02-13 19:02:00+00:00,134.9250030517578,607.1199951171875,15.449999809265137
2025-02-13 19:03:00+00:00,134.98489379882812,607.4089965820312,15.399999618530273
2025-02-13 19:04:00+00:00,134.9949951171875,607.6900024414062,15.329999923706055
2025-02-13 19:05:00+00:00,134.96279907226562,607.5650024414062,15.34000015258789
2025-02-13 19:06:00+00:00,135.11500549316406,607.719970703125,15.3100004196167
2025-02-13 19:07:00+00:00,135.2100067138672,607.8699951171875,15.300000190734863
2025-02-13 19:08:00+00:00,135.24000549316406,608.030029296875,15.270000457763672
2025-02-13 19:09:00+00:00,135.22999572753906,608.010009765625,15.289999961853027
2025-02-13 19:10:00+00:00,135.08509826660156,607.8499755859375,15.300000190734863
2025-02-13 19:11:00+00:00,134.99989318847656,607.85498046875,15.300000190734863
2025-02-13 19:12:00+00:00,134.98500061035156,607.9400024414062,15.300000190734863
2025-02-13 19:13:00+00:00,135.01499938964844,607.9099731445312,15.300000190734863
2025-02-13 19:14:00+00:00,134.98809814453125,608.030029296875,15.260000228881836
2025-02-13 19:15:00+00:00,135.0251007080078,608.1099853515625,15.270000457763672
2025-02-13 19:16:00+00:00,135.01739501953125,608.3499755859375,15.25
2025-02-13 19:17:00+00:00,134.92950439453125,608.2999877929688,15.239999771118164
2025-02-13 19:18:00+00:00,134.8249969482422,608.260009765625,15.229999542236328
2025-02-13 19:19:00+00:00,134.84500122070312,608.25,15.239999771118164
2025-02-13 19:20:00+00:00,134.88499450683594,608.27001953125,15.239999771118164
2025-02-13 19:21:00+00:00,134.9915008544922,608.3099975585938,15.210000038146973
2025-02-13 19:22:00+00:00,135.00489807128906,608.25,15.220000267028809
2025-02-13 19:23:00+00:00,135.0897979736328,608.27001953125,15.229999542236328
2025-02-13 19:24:00+00:00,134.94500732421875,608.1500244140625,15.239999771118164
2025-02-13 19:25:00+00:00,135.0113983154297,608.2849731445312,15.289999961853027
2025-02-13 19:26:00+00:00,135.0590057373047,608.219970703125,15.289999961853027
2025-02-13 19:27:00+00:00,135.07000732421875,608.1799926757812,15.300000190734863
2025-02-13 19:28:00+00:00,135.15499877929688,608.2999877929688,15.300000190734863
2025-02-13 19:29:00+00:00,135.12030029296875,608.280029296875,15.300000190734863
2025-02-13 19:30:00+00:00,135.05499267578125,608.3099975585938,15.289999961853027
2025-02-13 19:31:00+00:00,135.09500122070312,608.3599853515625,15.3100004196167
2025-02-13 19:32:00+00:00,135.0800018310547,608.3699951171875,15.3100004196167
2025-02-13 19:33:00+00:00,135.2100067138672,608.6199951171875,15.300000190734863
2025-02-13 19:34:00+00:00,135.2299041748047,608.5748901367188,15.260000228881836
2025-02-13 19:35:00+00:00,135.26499938964844,608.6400146484375,15.289999961853027
2025-02-13 19:36:00+00:00,135.33999633789062,608.7100219726562,15.25
2025-02-13 19:37:00+00:00,135.3450927734375,608.8892211914062,15.239999771118164
2025-02-13 19:38:00+00:00,135.2449951171875,608.8499755859375,15.270000457763672
2025-02-13 19:39:00+00:00,135.2050018310547,608.739990234375,15.270000457763672
2025-02-13 19:40:00+00:00,135.11500549316406,608.6749877929688,15.270000457763672
2025-02-13 19:41:00+00:00,135.05859375,608.5900268554688,15.289999961853027
2025-02-13 19:42:00+00:00,135.01010131835938,608.5800170898438,15.279999732971191
2025-02-13 19:43:00+00:00,135.0449981689453,608.5900268554688,15.270000457763672
2025-02-13 19:44:00+00:00,135.0,608.5349731445312,15.289999961853027
2025-02-13 19:45:00+00:00,135.0299072265625,608.52001953125,15.289999961853027
2025-02-13 19:46:00+00:00,135.10989379882812,608.5999755859375,15.279999732971191
2025-02-13 19:47:00+00:00,135.2698974609375,608.6799926757812,15.289999961853027
2025-02-13 19:48:00+00:00,135.19500732421875,608.6400146484375,15.289999961853027
2025-02-13 19:49:00+00:00,135.3350067138672,608.719970703125,15.279999732971191
2025-02-13 19:50:00+00:00,135.4051055908203,608.8800048828125,15.270000457763672
2025-02-13 19:51:00+00:00,135.39999389648438,609.0,15.239999771118164
2025-02-13 19:52:00+00:00,135.50999450683594,609.1934204101562,15.220000267028809
2025-02-13 19:53:00+00:00,135.44500732421875,609.1199951171875,15.229999542236328
2025-02-13 19:54:00+00:00,135.42990112304688,609.1500244140625,15.229999542236328
2025-02-13 19:55:00+00:00,135.44000244140625,609.1599731445312,15.229999542236328
2025-02-13 19:56:00+00:00,135.37510681152344,609.0499877929688,15.25
2025-02-13 19:57:00+00:00,135.30499267578125,608.89990234375,15.260000228881836
2025-02-13 19:58:00+00:00,135.32000732421875,608.8499755859375,15.260000228881836
2025-02-13 19:59:00+00:00,135.3105010986328,608.9000244140625,15.220000267028809
2025-02-13 20:00:00+00:00,135.2100067138672,608.9000244140625,15.210000038146973
2025-02-13 20:01:00+00:00,135.3153076171875,609.0900268554688,15.180000305175781
2025-02-13 20:02:00+00:00,135.26499938964844,609.0700073242188,15.170000076293945
2025-02-13 20:03:00+00:00,135.3715057373047,609.1849975585938,15.149999618530273
2025-02-13 20:04:00+00:00,135.28990173339844,609.0999755859375,15.15999984741211
2025-02-13 20:05:00+00:00,135.18499755859375,609.0599975585938,15.170000076293945
2025-02-13 20:06:00+00:00,135.22500610351562,609.1199951171875,15.170000076293945
2025-02-13 20:07:00+00:00,135.24290466308594,609.1500244140625,15.170000076293945
2025-02-13 20:08:00+00:00,135.3881072998047,609.3099975585938,15.140000343322754
2025-02-13 20:09:00+00:00,135.493896484375,609.280029296875,15.15999984741211
2025-02-13 20:10:00+00:00,135.4550018310547,609.25,15.170000076293945
2025-02-13 20:11:00+00:00,135.3739013671875,609.1699829101562,15.180000305175781
2025-02-13 20:12:00+00:00,135.4149932861328,609.3599853515625,15.15999984741211
2025-02-13 20:13:00+00:00,135.39999389648438,609.25,15.149999618530273
2025-02-13 20:14:00+00:00,135.4250030517578,609.2899780273438,15.149999618530273
2025-02-13 20:15:00+00:00,135.4600067138672,609.3300170898438,15.130000114440918
2025-02-13 20:16:00+00:00,135.44000244140625,609.3699951171875,15.130000114440918
2025-02-13 20:17:00+00:00,135.42999267578125,609.47998046875,15.069999694824219
