timestamp,AAPL,SPY,FXE,EWJ,GLD,QQQ,DBA,USO,XBI,ILF,EPP,FEZ
1704205800,184.53208923339844,465.2643432617187,98.51774597167967,62.123043060302734,190.72000122070312,399.6157531738281,19.87739372253418,65.7699966430664,90.09624481201172,26.82175064086914,41.33720016479492,45.69734191894531
1704292200,183.15037536621097,461.4646911621094,98.32261657714844,61.78095245361328,189.1300048828125,395.38720703125,19.781320571899418,68.19000244140625,88.06924438476562,26.700090408325195,40.9229621887207,45.06696701049805
1704378600,180.82435607910156,459.978271484375,98.60557556152344,61.63434600830078,189.32000732421875,393.3523559570313,19.906213760375977,67.56999969482422,89.31739807128906,26.503559112548828,40.72066116333008,45.27062225341797
1704465000,180.0986785888672,460.6082458496094,98.50801849365234,62.09371566772461,189.3500061035156,393.81884765625,19.771713256835938,69.02999877929688,89.16761779785156,26.84982681274414,40.71102142333984,45.20273971557617
1704724200,184.4525451660156,467.1838684082031,98.67386627197266,63.00269317626953,187.8699951171875,401.9583129882813,19.7044620513916,66.4000015258789,93.28150939941406,26.89661979675293,40.89406204223633,45.78461837768555
1704810600,184.0350799560547,466.4751281738281,98.42018127441406,62.62150955200195,187.92999267578125,402.7524108886719,19.838964462280273,67.38999938964844,93.46125030517578,26.419330596923828,40.47018814086914,45.28032302856445
1704897000,185.07879638671875,469.1132507324219,98.78119659423828,63.74551010131836,187.5,405.4820861816406,19.800535202026367,66.55999755859375,92.39282989501952,26.40061378479004,40.40275573730469,45.53247833251953
1704983400,184.4823760986328,468.9065551757813,98.82024383544922,64.3124008178711,187.8699951171875,406.3257751464844,19.906213760375977,67.6500015258789,90.33588409423828,26.559709548950195,40.40275573730469,45.47428512573242
1705069800,184.8104248046875,469.2313232421875,98.65436553955078,64.92815399169922,189.7100067138672,406.5342102050781,19.800535202026367,68.0199966430664,90.28596496582033,26.672014236450195,40.566524505615234,45.53247833251953
1705415400,182.5340881347656,467.5086975097656,97.97136688232422,64.44923400878906,187.91000366210935,406.4945373535156,19.944644927978516,67.25,88.92797088623047,26.07306480407715,39.516475677490234,44.69844055175781
1705501800,181.5897521972656,464.9100036621094,98.03966522216795,63.64777374267578,185.83999633789065,404.2015686035156,19.800535202026367,67.94000244140625,88.20903778076172,25.84845733642578,38.98663711547851,44.41719055175781
1705588200,187.50424194335935,469.0443420410156,97.9323272705078,64.24398040771484,187.3699951171875,409.9389343261719,20.031108856201172,69.05999755859375,86.93093872070312,25.83909797668457,39.31417465209961,45.047569274902344
1705674600,190.416748046875,474.8915100097656,98.2055435180664,64.41014099121094,187.92999267578125,418.06842041015625,20.184825897216797,68.81999969482422,86.92095947265625,25.97011947631836,39.6417121887207,45.20273971557617
1705933800,192.73284912109375,475.89556884765625,98.16649627685548,65.17250061035156,187.22000122070312,418.6143493652344,20.271289825439453,69.69000244140625,88.8780517578125,25.520906448364254,39.43940734863281,45.17364883422851
1706020200,194.01513671875,477.2835083007813,97.79573059082033,64.59584045410156,187.9499969482422,420.3514099121094,20.501863479614254,69.66000366210938,89.09773254394531,25.86717414855957,39.90181350708008,45.08636093139648
1706106600,193.33921813964844,477.8052978515625,98.08843994140624,64.67403411865234,186.3999938964844,422.6840515136719,20.655580520629883,70.54000091552734,87.5899658203125,25.88589096069336,40.17155075073242,45.98828125
1706193000,193.01116943359375,480.4039916992187,97.73719024658205,64.4296875,187.13999938964844,423.2002258300781,20.559507369995117,72.2300033569336,88.36881256103516,26.147932052612305,40.306419372558594,46.230735778808594
1706279400,191.2716064453125,479.793701171875,97.8640365600586,63.91167068481445,187.0099945068359,420.6789855957031,20.6075439453125,73.0999984741211,88.10919189453125,26.381898880004883,40.441287994384766,46.64774703979492
1706538600,190.5857391357422,483.5933837890625,97.66887664794922,64.67403411865234,188.3300018310547,424.9869079589844,20.511470794677734,72.05000305175781,90.6654052734375,26.260234832763672,40.585792541503906,46.80292510986328
1706625000,186.91775512695312,483.2193908691406,97.78597259521484,64.43946075439453,188.58999633789065,422.157958984375,20.81890296936035,72.80999755859375,88.63839721679688,26.166648864746097,40.306419372558594,46.899906158447266
1706711400,183.29949951171875,475.3345031738281,97.4542007446289,64.713134765625,188.4499969482422,413.8895263671875,20.780473709106445,70.91999816894531,87.30038452148438,26.04498863220215,39.9885139465332,46.40530014038086
1706797800,185.74481201171875,481.5557556152344,98.04864501953124,65.4070816040039,190.41000366210935,418.76324462890625,20.838117599487305,69.06999969482422,88.83811950683594,26.522275924682617,40.29678726196289,46.96778869628906
1706884200,184.7408447265625,486.6252746582031,97.35449981689452,65.00634765625,188.61000061035156,425.840576171875,20.84772491455078,67.51000213623047,87.83959197998047,26.260234832763672,40.06558609008789,46.667144775390625
1707143400,186.55990600585935,484.8533325195313,96.94390869140624,64.69358825683594,187.57000732421875,425.28472900390625,20.857332229614254,68.18000030517578,88.27893829345703,26.129215240478516,39.7380485534668,46.49258041381836
1707229800,188.1702423095703,486.2610473632813,97.07100677490234,64.68380737304688,188.5500030517578,424.4310302734375,20.914976119995117,68.80999755859375,89.62693786621094,26.746883392333984,40.27752304077149,46.87080764770508
1707316200,188.2795867919922,490.3166809082031,97.21764373779295,65.05521392822266,188.5,428.7985534667969,20.99183464050293,69.41999816894531,87.93943786621094,26.672014236450195,40.22935104370117,46.88050842285156
1707402600,187.19610595703125,490.5332336425781,97.26651763916016,64.88905334472656,188.3300018310547,429.5926513671875,21.193584442138672,71.5199966430664,89.08773803710938,26.185365676879883,40.03668212890625,47.045372009277344
1707489000,187.9624786376953,493.36822509765625,97.3447265625,65.1236343383789,187.6000061035156,433.8211364746094,21.270442962646484,71.66999816894531,90.90504455566406,26.260234832763672,40.24861907958984,47.384803771972656
1707748200,186.27044677734375,493.1516723632813,97.26651763916016,65.45594787597656,187.11000061035156,432.123779296875,21.183977127075195,72.11000061035156,92.96199035644533,26.438047409057617,40.354583740234375,47.3751106262207
1707834600,184.17037963867188,486.35943603515625,96.67015075683594,65.23114776611328,184.52999877929688,425.3839416503906,21.12633514404297,72.6500015258789,88.58848571777344,25.87653160095215,39.32380676269531,46.444091796875
1707921000,183.28456115722656,490.77935791015625,96.8559112548828,65.48527526855469,184.4199981689453,430.0194396972656,21.030261993408203,71.55000305175781,91.00489044189452,26.185365676879883,39.94034957885742,47.074466705322266
1708007400,182.99594116210935,494.1655578613281,97.23719024658205,66.11080169677734,185.66000366210935,431.2999267578125,20.94379615783691,72.83999633789062,93.13172912597656,26.40997314453125,40.51835632324219,47.6369514465332
1708093800,181.4532012939453,491.7046203613281,97.30563354492188,66.10102081298828,186.33999633789065,427.3890686035156,20.838117599487305,73.41000366210938,93.0119171142578,26.550352096557617,40.65322494506836,47.5302734375
1708439400,180.70672607421875,488.99761962890625,97.61846923828124,66.39424896240234,187.47000122070312,424.1630859375,21.135942459106445,72.41999816894531,92.24305725097656,26.737524032592773,40.59542465209961,47.840614318847656
1708525800,181.46316528320312,489.4405822753906,97.70648193359376,66.25740814208984,187.47999572753903,422.4656677246094,21.28005027770996,73.19999694824219,92.33292388916016,26.718807220458984,40.63395690917969,48.15095520019531
1708612200,183.5035095214844,499.5697326660156,97.75535583496094,67.34231567382812,187.55999755859375,434.8336181640625,21.222408294677734,73.5999984741211,94.01042938232422,26.634578704833984,40.93259811401367,48.9171028137207
1708698600,181.6622314453125,499.914306640625,97.75535583496094,67.44983673095703,188.6199951171875,433.55316162109375,21.28965759277344,71.91999816894531,94.60954284667967,26.353822708129883,40.9229621887207,48.94619369506836
1708957800,180.30862426757812,498.0833740234375,98.02909088134766,67.44005584716797,188.1999969482422,433.3248596191406,21.50101661682129,72.79000091552734,97.19570922851562,26.40997314453125,40.75919342041016,49.0043830871582
1709044200,181.7717132568359,499.0086669921875,97.98998260498048,67.61598205566406,188.0,434.3670654296875,21.55866241455078,73.8499984741211,102.73748016357422,26.87790298461914,40.93259811401367,49.23714065551758
1709130600,180.56739807128903,498.3491516113281,97.94108581542967,67.11751556396484,188.33999633789065,432.0542907714844,21.29926490783691,73.62000274658203,101.3794937133789,26.381898880004883,40.441287994384766,49.13045883178711
1709217000,179.90054321289062,500.1407165527344,97.62826538085938,67.55734252929688,189.30999755859375,435.75677490234375,21.30887222290039,73.36000061035156,98.27410125732422,26.288311004638672,40.64358901977539,49.178955078125
1709303400,178.815673828125,504.836181640625,97.95637512207033,68.739990234375,192.88999938964844,442.3179016113281,21.328088760375977,74.95999908447266,101.3794937133789,26.46612548828125,41.0192985534668,49.3729133605957
1709562600,174.27708435058594,504.2947692871094,98.15226745605467,68.3392562866211,196.0099945068359,440.7396240234375,21.568269729614254,74.01000213623047,100.58067321777344,26.32574462890625,40.797725677490234,49.528079986572266
1709649000,169.3205108642578,499.2547912597656,98.17185974121094,68.71066284179688,197.19000244140625,432.82855224609375,21.3184814453125,73.44999694824219,99.31256103515624,26.185365676879883,40.57615661621094,49.19834518432617
1709735400,168.32518005371094,501.78460693359375,98.5538558959961,69.75647735595703,198.80999755859375,435.5483093261719,21.472196578979492,74.33999633789062,99.97158813476562,26.438047409057617,41.240867614746094,49.79962539672851
1709821800,168.2057647705078,506.76556396484375,99.0044174194336,69.7271499633789,199.94000244140625,442.15911865234375,21.568269729614254,74.2300033569336,98.6435546875,26.46612548828125,41.751441955566406,50.65305709838867
1709908200,169.92764282226562,503.723876953125,98.91625213623048,69.57077026367188,201.6300048828125,435.7765808105469,21.549055099487305,73.36000061035156,98.8033218383789,25.91396713256836,41.76107406616211,50.18755340576172
1710163800,171.93814086914062,503.2907409667969,98.81830596923828,68.0264892578125,202.0,434.15863037109375,21.846878051757812,73.62000274658203,96.68647003173828,25.94204330444336,41.51060104370117,50.08087158203125
1710250200,172.41586303710938,508.7048034667969,98.81830596923828,68.39789581298828,199.7899932861328,440.38232421875,22.09666633605957,73.3499984741211,96.05738830566406,26.101137161254883,41.63583755493164,50.66276168823242
1710336600,170.3257598876953,507.9074096679687,99.0141830444336,67.80168914794922,201.19000244140625,436.9975280761719,22.058237075805664,75.08999633789062,96.9560546875,26.372539520263672,41.924842834472656,50.866416931152344
1710423000,172.18695068359375,506.90338134765625,98.53426361083984,67.49868774414062,200.3500061035156,435.8956909179687,22.18313217163086,76.30000305175781,94.30998229980467,26.288311004638672,41.20233154296875,50.46879196166992
1710509400,171.80874633789062,503.4226989746094,98.50487518310548,67.9971694946289,199.7100067138672,430.71429443359375,22.663494110107425,76.33000183105469,94.5696029663086,26.138572692871097,41.00966262817383,50.5463752746582
1710768600,172.90357971191406,506.4145812988281,98.34817504882812,69.0527572631836,200.02999877929688,434.8222351074219,22.788387298583984,77.9800033569336,92.8122100830078,26.129215240478516,40.96149444580078,50.28306198120117
1710855000,175.25250244140625,509.2288208007813,98.29917907714844,69.31664276123047,199.8000030517578,435.9055480957031,22.625064849853516,78.43000030517578,93.71087646484376,25.951400756835938,40.93259811401367,50.40937805175781
1710941400,177.83030700683594,513.9388427734375,98.837890625,69.85421752929688,202.17999267578125,441.0739440917969,22.855640411376953,77.25,95.01893615722656,26.653297424316406,41.29866409301758,51.10896682739258
1711027800,170.5646209716797,515.63720703125,98.25020599365234,70.20606994628906,201.97000122070312,443.1612548828125,22.980533599853516,76.81999969482422,95.05887603759766,26.484840393066406,41.32756805419922,50.875770568847656
1711114200,171.4703369140625,514.6596069335938,97.8094711303711,70.19629669189453,200.3500061035156,443.6681213378906,23.134248733520508,76.68000030517578,93.42130279541016,26.260234832763672,40.95186233520508,50.61343002319336
1711373400,170.0470733642578,513.23779296875,98.11309814453124,69.38506317138672,200.9900054931641,442.0579833984375,23.67225456237793,77.76000213623047,92.53262329101562,26.288311004638672,41.07709884643555,50.76888656616211
1711459800,168.9124298095703,512.289794921875,98.01513671875,69.68805694580078,201.63999938964844,440.626708984375,23.556968688964844,77.29000091552734,92.55260467529295,26.372539520263672,40.96149444580078,50.875770568847656
1711546200,172.49549865722656,516.594970703125,97.99555206298828,69.99105072021484,203.1000061035156,442.12750244140625,23.70107650756836,77.51000213623047,94.7693099975586,26.522275924682617,41.39500427246094,51.293582916259766
1711632600,170.67410278320312,516.4962768554688,97.66254425048828,69.73692321777344,205.72000122070312,441.3125305175781,23.78754234313965,78.7300033569336,94.74932861328124,26.615863800048828,41.240867614746094,51.06038665771485
1711978200,169.23092651367188,515.5977172851562,97.26703643798828,68.69111633300781,207.82000732421875,442.2467956542969,24.08536720275879,79.66999816894531,93.71087646484376,26.278953552246097,41.18306350708008,51.176979064941406
1712064600,168.0465087890625,512.3194580078125,97.5221939086914,68.3392562866211,210.88999938964844,438.43011474609375,23.78754234313965,80.79000091552734,90.54557037353516,26.46612548828125,41.2504997253418,50.593990325927734
1712151000,168.85269165039062,512.8822631835938,98.16009521484376,68.80840301513672,212.7400054931641,439.41412353515625,23.729900360107425,81.25,90.90504455566406,26.494199752807617,41.22160339355469,51.021514892578125
1712237400,168.02662658691406,506.6219787597656,98.169921875,68.09490966796875,211.52000427246097,432.6951599121094,23.82596969604492,82.2699966430664,89.35733032226562,26.419330596923828,41.00966262817383,50.428810119628906
1712323800,168.78302001953125,511.9145812988281,98.16009521484376,68.29039001464844,215.13999938964844,437.7940368652344,24.094974517822266,82.4000015258789,90.04631805419922,26.45676612854004,41.260135650634766,50.50654220581055
1712583000,167.65834045410156,512.2009887695312,98.37601470947266,68.6324691772461,216.47999572753903,437.9232482910156,23.902828216552734,82.19999694824219,90.2659912109375,26.87790298461914,41.38536834716797,50.83690643310547
1712669400,168.8726043701172,512.7933959960938,98.37601470947266,68.8865966796875,217.6699981689453,439.5433044433594,24.05654525756836,81.1500015258789,91.50415802001952,27.02764129638672,41.65510559082031,50.53569030761719
1712755800,166.99148559570312,507.65875244140625,97.36517333984376,67.81146240234375,215.61000061035156,435.706787109375,24.26790428161621,82.08999633789062,89.816650390625,26.447406768798828,40.855525970458984,49.91383361816406
1712842200,174.2173614501953,511.489990234375,97.19833374023438,68.40766906738281,219.8000030517578,442.6642456054687,24.210262298583984,81.55000305175781,91.14468383789062,26.40061378479004,41.00966262817383,49.8943977355957
1712928600,175.72027587890625,504.4298706054687,96.40338897705078,67.49868774414062,216.88999938964844,435.6073913574219,24.431228637695312,81.52999877929688,88.01932525634766,25.87653160095215,40.11375045776367,48.835296630859375
1713187800,171.87841796875,498.11029052734375,96.3150634765625,67.21525573730469,220.9499969482422,428.4411926269531,24.65219497680664,81.6500015258789,86.22199249267578,25.492830276489254,39.7573127746582,48.86445236206055
1713274200,168.583984375,497.2018432617187,96.27581024169922,66.2769546508789,221.22000122070312,428.48095703125,24.08536720275879,81.33000183105469,85.48308563232422,24.98746681213379,39.05406951904297,48.71869659423828
1713360600,167.21046447753906,494.2593078613281,96.74688720703124,65.57323455810547,219.58999633789065,423.2528991699219,24.41201400756836,78.91000366210938,84.5245132446289,25.090408325195312,39.42013931274414,48.786712646484375
1713447000,166.2549591064453,493.24224853515625,96.51134490966795,65.37775421142578,220.33999633789065,420.8376770019531,24.911590576171875,78.77999877929688,83.35625457763672,25.034259796142575,39.25637435913086,48.757564544677734
1713533400,164.2245635986328,488.9370422363281,96.58985900878906,64.9867935180664,221.02999877929688,412.130859375,25.46881103515625,78.8499984741211,82.70721435546875,25.3337345123291,39.30453872680664,48.69926834106445
1713792600,165.06060791015625,493.4397583007813,96.58985900878906,65.65142822265625,215.57000732421875,416.2755737304687,25.161378860473633,78.77999877929688,83.62584686279297,25.548980712890625,39.90181350708008,49.233673095703125
1713879000,166.11563110351562,499.2951965332031,97.05110931396484,65.79803466796875,215.0399932861328,422.4875793457031,24.930805206298828,79.9800033569336,84.564453125,25.726795196533203,40.354583740234375,50.12759780883789
1713965400,168.2256622314453,499.0582275390625,97.04129791259766,66.08148193359375,214.63999938964844,423.9188537597656,25.49763298034668,79.63999938964844,83.81556701660156,25.558340072631836,40.325687408447266,49.91383361816406
1714051800,169.09158325195312,497.162353515625,97.3062973022461,65.05521392822266,215.9199981689453,421.8713684082031,25.14216423034668,80.44000244140625,82.09811401367188,25.502187728881836,40.27752304077149,49.67091751098633
1714138200,168.50433349609375,501.8724365234375,97.0609359741211,65.6123275756836,216.6199951171875,428.3815612792969,25.017271041870117,80.38999938964844,83.36622619628906,25.97947883605957,40.556888580322266,50.205326080322266
1714397400,172.6846160888672,503.6498107910156,97.26703643798828,66.20854187011719,216.17999267578125,430.1209411621094,24.11418914794922,79.5,85.39321899414062,26.222801208496097,40.99039459228515,50.049861907958984
1714483800,169.5294952392578,495.6713562011719,96.80577087402344,65.74916076660156,211.8699951171875,422.010498046875,23.67225456237793,78.37999725341797,84.49456024169922,25.623849868774418,40.15228271484375,49.0684928894043
1714570200,168.50433349609375,494.0618286132813,96.99161529541016,65.59278869628906,213.7899932861328,418.9591064453125,22.903675079345703,75.93000030517578,87.20054626464844,25.689361572265625,40.24861907958984,48.913028717041016
1714656600,172.21682739257812,498.6829833984375,97.325927734375,66.92203521728516,213.1300048828125,424.3064575195313,22.528993606567383,75.93000030517578,88.20903778076172,26.05434799194336,41.173431396484375,49.30169677734375
1714743000,182.51817321777344,504.8643798828125,97.67007446289062,67.69417572021484,212.9600067138672,432.8343505859375,23.0285701751709,75.12999725341797,89.84661102294922,26.447406768798828,41.65510559082031,49.76808547973633
1715002200,180.8560333251953,510.0779724121094,97.70940399169922,68.09490966796875,215.1999969482422,437.5753784179687,22.846033096313477,75.66000366210938,90.44572448730467,26.634578704833984,42.02117538452149,50.25391387939453
1715088600,181.54278564453125,510.6407775878906,97.60124969482422,67.35209655761719,214.2100067138672,437.6449279785156,23.53775405883789,75.5,90.2959442138672,26.77495765686035,42.17530822753906,50.623138427734375
1715175000,181.88119506835935,510.690185546875,97.53241729736328,66.50176239013672,213.5800018310547,437.3865356445313,23.470502853393555,76.11000061035156,88.9779052734375,26.765600204467773,41.88631057739258,50.875770568847656
1715261400,183.70260620117188,513.6327514648438,97.86672973632812,66.79496765136719,216.9499969482422,438.3406677246094,23.441680908203125,76.5199966430664,88.84809875488281,26.709449768066406,42.09824752807617,51.371315002441406
1715347800,182.4368438720703,514.2943725585938,97.7978973388672,66.41378784179688,218.7100067138672,439.3743591308594,23.70107650756836,75.30000305175781,88.00934600830078,26.606504440307617,42.22348403930664,51.55592727661133
1715607000,185.65603637695312,514.3633422851562,97.9650650024414,66.14989471435547,216.2599945068359,440.3881530761719,22.548206329345703,76.12999725341797,89.74676513671875,26.634578704833984,42.406517028808594,51.60451126098633
1715693400,186.8021697998047,516.723388671875,98.20105743408205,66.66790771484375,218.08999633789065,443.2208251953125,22.769174575805664,75.20999908447266,90.64543151855467,26.662654876708984,42.55101776123047,51.934871673583984
1715779800,189.08450317382812,523.1219482421875,98.81069946289062,67.41073608398438,220.88999938964844,450.14849853515625,22.92289161682129,75.87999725341797,92.47270965576172,26.615863800048828,43.06159210205078,52.391544342041016
1715866200,189.2041015625,522.0457153320312,98.682861328125,66.72655487060547,220.02999877929688,449.234130859375,22.57703018188477,76.25,92.45274353027344,26.512916564941406,43.29279327392578,51.85713577270508
1715952600,189.2340087890625,522.796142578125,98.75169372558594,67.17616271972656,223.66000366210935,449.0154418945313,22.567420959472656,76.97000122070312,91.04483795166016,26.662654876708984,43.6010627746582,52.00288772583008
1716211800,190.4000701904297,523.3984375,98.62386322021484,67.65508270263672,224.55999755859375,452.1463012695313,22.80760383605957,76.7300033569336,92.13321685791016,26.643938064575195,43.34096145629883,51.934871673583984
1716298200,191.70570373535156,524.6820678710938,98.61404418945312,67.26412200927734,224.22999572753903,453.0308837890625,23.066999435424805,76.16000366210938,91.43424987792967,26.512916564941406,43.2349967956543,51.87657165527344
1716384600,190.26055908203125,523.17138671875,98.27971649169922,66.48220825195312,220.11000061035156,452.94140625,23.16307258605957,74.87000274658203,92.03337097167967,26.01691246032715,42.541385650634766,51.40046691894531
1716471000,186.2540283203125,519.3499755859375,98.21086883544922,66.18899536132812,215.72000122070312,450.9039001464844,23.662647247314453,74.44999694824219,89.18759155273438,25.79230499267578,42.22348403930664,51.20613098144531
1716557400,189.3436279296875,522.7861938476562,98.58453369140624,66.91226196289062,215.9199981689453,455.1678161621094,23.70107650756836,75.3499984741211,88.69831848144531,25.726795196533203,42.464317321777344,51.69195938110352
1716903000,189.3536071777344,523.151611328125,98.69269561767578,67.29344940185547,218.19000244140625,456.8873291015625,24.219867706298828,77.66000366210938,88.99786376953125,25.82038116455078,42.406517028808594,51.73082733154297
1716989400,189.652587890625,519.4881591796875,98.15188598632812,65.94464111328125,216.16000366210935,453.6670227050781,24.46004867553711,76.56999969482422,87.3503189086914,25.35245132446289,41.732173919677734,50.798038482666016
1717075800,190.6492462158203,516.0420532226562,98.41737365722656,66.52130889892578,216.57000732421875,448.80670166015625,24.32554817199707,75.52999877929688,88.82813262939453,25.436677932739254,42.01154327392578,51.167266845703125
1717162200,191.6060333251953,520.7423095703125,98.61404418945312,67.41073608398438,215.3000030517578,447.9718322753906,24.143009185791016,74.81999969482422,88.99786376953125,25.32437515258789,42.25238037109375,51.42961502075195
1717421400,193.38006591796875,521.1668090820312,99.07611083984376,67.83100891113281,217.22000122070312,450.3771057128906,24.248689651489254,71.83000183105469,91.2844696044922,24.594406127929688,42.44504928588867,51.58507537841797
1717507800,193.69900512695312,521.7494506835938,98.9184799194336,67.9092025756836,215.27000427246097,451.6095886230469,24.19104766845703,71.08999633789062,91.03484344482422,24.416589736938477,42.290916442871094,51.20613098144531
1717594200,195.21389770507812,527.950439453125,98.8298110961914,67.7137222290039,217.82000732421875,460.71392822265625,24.229475021362305,71.88999938964844,93.98047637939452,24.650556564331055,42.714786529541016,52.05147171020508
1717680600,193.8285369873047,527.940673828125,98.97759246826172,67.67462158203125,219.42999267578125,460.5549011230469,24.52730178833008,73.26000213623047,92.68240356445312,24.84708595275879,42.87855529785156,52.29438400268555
1717767000,196.23048400878903,527.2987670898438,98.2189483642578,67.17616271972656,211.6000061035156,460.14739990234375,24.373584747314453,73.0199966430664,91.2545166015625,23.995454788208008,42.21384811401367,51.55592727661133
1718026200,192.4730987548828,528.9280395507812,97.89381408691406,67.7723617553711,213.5399932861328,462.0060424804687,23.91243553161621,75.45999908447266,91.85363006591795,23.95802116394043,42.329444885253906,51.22556686401367
1718112600,206.4561004638672,530.2018432617188,97.69676971435548,67.01322174072266,214.1499938964844,465.1766357421875,24.277511596679688,75.51000213623047,92.32293701171876,23.806228637695312,41.85073471069336,50.58427429199219
